,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 15:10:21.067541,Booster
1,E3 ,6,21-Jun-2019 15:10:21.067541,Recycler
2,A5 ,2,21-Jun-2019 15:10:21.067541,NuMI
3,15 ,2,21-Jun-2019 15:10:21.134240,Booster
4,15 ,2,21-Jun-2019 15:10:21.200841,Booster
5,15 ,2,21-Jun-2019 15:10:21.267541,Booster
6,15 ,2,21-Jun-2019 15:10:21.334241,Booster
7,15 ,2,21-Jun-2019 15:10:21.400841,Booster
8,15 ,2,21-Jun-2019 15:10:21.467541,Booster
9,15 ,2,21-Jun-2019 15:10:21.534241,Booster
10,15 ,2,21-Jun-2019 15:10:21.600841,Booster
11,15 ,2,21-Jun-2019 15:10:21.667541,Booster
12,15 ,2,21-Jun-2019 15:10:21.734241,Booster
13,15 ,2,21-Jun-2019 15:10:21.800841,Booster
14,15 ,2,21-Jun-2019 15:10:21.867541,Booster
15,2A ,9,21-Jun-2019 15:10:21.867541,MI
16,AE ,2,21-Jun-2019 15:10:21.867541,NuMI
17,1D ,4,21-Jun-2019 15:10:21.934241,Booster
18,93 ,1,21-Jun-2019 15:10:21.934241,Accumulator
19,E9 ,20,21-Jun-2019 15:10:21.934241,Recycler
20,1C ,2,21-Jun-2019 15:10:22.000841,Booster
21,1C ,2,21-Jun-2019 15:10:22.067541,Booster
22,12 ,1,21-Jun-2019 15:10:22.134541,Booster
23,17 ,5,21-Jun-2019 15:10:22.200541,Booster
24,94 ,1,21-Jun-2019 15:10:22.200541,Accumulator
25,E9 ,20,21-Jun-2019 15:10:22.200541,Recycler
26,1C ,2,21-Jun-2019 15:10:22.267541,Booster
27,1C ,2,21-Jun-2019 15:10:22.334541,Booster
28,1D ,4,21-Jun-2019 15:10:22.400541,Booster
29,32 ,1,21-Jun-2019 15:10:22.400541,Switchyard
30,1D ,4,21-Jun-2019 15:10:22.467541,Booster
31,E3 ,6,21-Jun-2019 15:10:22.467541,Recycler
32,A5 ,2,21-Jun-2019 15:10:22.467541,NuMI
33,15 ,2,21-Jun-2019 15:10:22.534541,Booster
34,15 ,2,21-Jun-2019 15:10:22.600541,Booster
35,15 ,2,21-Jun-2019 15:10:22.667541,Booster
36,15 ,2,21-Jun-2019 15:10:22.734541,Booster
37,15 ,2,21-Jun-2019 15:10:22.800541,Booster
38,15 ,2,21-Jun-2019 15:10:22.867541,Booster
39,15 ,2,21-Jun-2019 15:10:22.934541,Booster
40,15 ,2,21-Jun-2019 15:10:23.000541,Booster
41,15 ,2,21-Jun-2019 15:10:23.067541,Booster
42,15 ,2,21-Jun-2019 15:10:23.134541,Booster
43,15 ,2,21-Jun-2019 15:10:23.200541,Booster
44,15 ,2,21-Jun-2019 15:10:23.267541,Booster
45,2A ,9,21-Jun-2019 15:10:23.267541,MI
46,AE ,2,21-Jun-2019 15:10:23.267541,NuMI
47,1D ,4,21-Jun-2019 15:10:23.334541,Booster
48,93 ,1,21-Jun-2019 15:10:23.334541,Accumulator
49,E9 ,20,21-Jun-2019 15:10:23.334541,Recycler
50,1C ,2,21-Jun-2019 15:10:23.400541,Booster
51,1C ,2,21-Jun-2019 15:10:23.467541,Booster
52,1D ,4,21-Jun-2019 15:10:23.534541,Booster
53,1D ,4,21-Jun-2019 15:10:23.600541,Booster
54,94 ,1,21-Jun-2019 15:10:23.600541,Accumulator
55,E9 ,20,21-Jun-2019 15:10:23.600541,Recycler
56,1C ,2,21-Jun-2019 15:10:23.667541,Booster
57,1C ,2,21-Jun-2019 15:10:23.734541,Booster
58,1D ,4,21-Jun-2019 15:10:23.800541,Booster
59,1D ,4,21-Jun-2019 15:10:23.867541,Booster
60,E3 ,6,21-Jun-2019 15:10:23.867541,Recycler
61,A5 ,2,21-Jun-2019 15:10:23.867541,NuMI
62,15 ,2,21-Jun-2019 15:10:23.934541,Booster
63,15 ,2,21-Jun-2019 15:10:24.000541,Booster
64,15 ,2,21-Jun-2019 15:10:24.067541,Booster
65,15 ,2,21-Jun-2019 15:10:24.134541,Booster
66,15 ,2,21-Jun-2019 15:10:24.200541,Booster
67,15 ,2,21-Jun-2019 15:10:24.267541,Booster
68,15 ,2,21-Jun-2019 15:10:24.334541,Booster
69,15 ,2,21-Jun-2019 15:10:24.400541,Booster
70,15 ,2,21-Jun-2019 15:10:24.467541,Booster
71,15 ,2,21-Jun-2019 15:10:24.534541,Booster
72,15 ,2,21-Jun-2019 15:10:24.600541,Booster
73,15 ,2,21-Jun-2019 15:10:24.667541,Booster
74,2A ,9,21-Jun-2019 15:10:24.667541,MI
75,AE ,2,21-Jun-2019 15:10:24.667541,NuMI
76,1D ,4,21-Jun-2019 15:10:24.734541,Booster
77,93 ,1,21-Jun-2019 15:10:24.734541,Accumulator
78,E9 ,20,21-Jun-2019 15:10:24.734541,Recycler
79,1C ,2,21-Jun-2019 15:10:24.800541,Booster
80,1C ,2,21-Jun-2019 15:10:24.867541,Booster
81,1D ,4,21-Jun-2019 15:10:24.934541,Booster
82,1D ,4,21-Jun-2019 15:10:25.000541,Booster
83,94 ,1,21-Jun-2019 15:10:25.000541,Accumulator
84,E9 ,20,21-Jun-2019 15:10:25.000541,Recycler
85,1C ,2,21-Jun-2019 15:10:25.067541,Booster
86,1C ,2,21-Jun-2019 15:10:25.134541,Booster
87,1D ,4,21-Jun-2019 15:10:25.200541,Booster
88,1D ,4,21-Jun-2019 15:10:25.267541,Booster
89,1D ,4,21-Jun-2019 15:10:25.334541,Booster
90,1D ,4,21-Jun-2019 15:10:25.400541,Booster
91,30 ,1,21-Jun-2019 15:10:25.400541,Accumulator
92,1D ,4,21-Jun-2019 15:10:25.467541,Booster
93,E2 ,5,21-Jun-2019 15:10:25.600541,Recycler
94,13 ,2,21-Jun-2019 15:10:25.667541,Booster
95,1D ,4,21-Jun-2019 15:10:25.734541,Booster
96,1D ,4,21-Jun-2019 15:10:25.800541,Booster
97,1D ,4,21-Jun-2019 15:10:25.867541,Booster
98,1D ,4,21-Jun-2019 15:10:25.934541,Booster
99,20 ,23,21-Jun-2019 15:10:26.000541,MI
100,12 ,1,21-Jun-2019 15:10:26.400541,Booster
101,1D ,4,21-Jun-2019 15:10:26.467541,Booster
102,1D ,4,21-Jun-2019 15:10:26.534541,Booster
103,1D ,4,21-Jun-2019 15:10:26.600541,Booster
104,12 ,1,21-Jun-2019 15:10:26.667541,Booster
105,1D ,4,21-Jun-2019 15:10:26.734541,Booster
106,1D ,4,21-Jun-2019 15:10:26.800541,Booster
107,1D ,4,21-Jun-2019 15:10:26.867541,Booster
108,1D ,4,21-Jun-2019 15:10:26.934541,Booster
109,1D ,4,21-Jun-2019 15:10:27.000541,Booster
110,E0 ,2,21-Jun-2019 15:10:28.067541,Recycler
111,19 ,2,21-Jun-2019 15:10:28.134541,Booster
112,1D ,4,21-Jun-2019 15:10:28.200541,Booster
113,1D ,4,21-Jun-2019 15:10:28.267541,Booster
114,1D ,4,21-Jun-2019 15:10:28.334541,Booster
115,1D ,4,21-Jun-2019 15:10:28.400541,Booster
116,12 ,1,21-Jun-2019 15:10:28.867541,Booster
117,1D ,4,21-Jun-2019 15:10:28.934541,Booster
118,1D ,4,21-Jun-2019 15:10:29.000541,Booster
119,1D ,4,21-Jun-2019 15:10:29.067541,Booster
120,1D ,4,21-Jun-2019 15:10:29.134541,Booster
121,1D ,4,21-Jun-2019 15:10:29.200541,Booster
122,12 ,1,21-Jun-2019 15:10:29.334541,Booster
123,1D ,4,21-Jun-2019 15:10:29.400541,Booster
124,1D ,4,21-Jun-2019 15:10:29.467541,Booster
125,1D ,4,21-Jun-2019 15:10:29.534541,Booster
