,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 15:00:08.166118,Booster
1,E3 ,6,21-Jun-2019 15:00:08.166118,Recycler
2,A5 ,2,21-Jun-2019 15:00:08.166118,NuMI
3,15 ,2,21-Jun-2019 15:00:08.232817,Booster
4,15 ,2,21-Jun-2019 15:00:08.299418,Booster
5,15 ,2,21-Jun-2019 15:00:08.366118,Booster
6,15 ,2,21-Jun-2019 15:00:08.432818,Booster
7,15 ,2,21-Jun-2019 15:00:08.499418,Booster
8,15 ,2,21-Jun-2019 15:00:08.566118,Booster
9,15 ,2,21-Jun-2019 15:00:08.632818,Booster
10,15 ,2,21-Jun-2019 15:00:08.699418,Booster
11,15 ,2,21-Jun-2019 15:00:08.766118,Booster
12,15 ,2,21-Jun-2019 15:00:08.832818,Booster
13,15 ,2,21-Jun-2019 15:00:08.899418,Booster
14,15 ,2,21-Jun-2019 15:00:08.966118,Booster
15,2A ,9,21-Jun-2019 15:00:08.966118,MI
16,AE ,2,21-Jun-2019 15:00:08.966118,NuMI
17,1D ,4,21-Jun-2019 15:00:09.032818,Booster
18,93 ,1,21-Jun-2019 15:00:09.032818,Accumulator
19,E9 ,20,21-Jun-2019 15:00:09.032818,Recycler
20,1C ,2,21-Jun-2019 15:00:09.099418,Booster
21,1C ,2,21-Jun-2019 15:00:09.166118,Booster
22,12 ,1,21-Jun-2019 15:00:09.233118,Booster
23,17 ,5,21-Jun-2019 15:00:09.299118,Booster
24,94 ,1,21-Jun-2019 15:00:09.299118,Accumulator
25,E9 ,20,21-Jun-2019 15:00:09.299118,Recycler
26,1C ,2,21-Jun-2019 15:00:09.366118,Booster
27,1C ,2,21-Jun-2019 15:00:09.433118,Booster
28,1D ,4,21-Jun-2019 15:00:09.499118,Booster
29,32 ,1,21-Jun-2019 15:00:09.499118,Switchyard
30,1D ,4,21-Jun-2019 15:00:09.566118,Booster
31,E3 ,6,21-Jun-2019 15:00:09.566118,Recycler
32,A5 ,2,21-Jun-2019 15:00:09.566118,NuMI
33,15 ,2,21-Jun-2019 15:00:09.633118,Booster
34,15 ,2,21-Jun-2019 15:00:09.699118,Booster
35,15 ,2,21-Jun-2019 15:00:09.766118,Booster
36,15 ,2,21-Jun-2019 15:00:09.833118,Booster
37,15 ,2,21-Jun-2019 15:00:09.899118,Booster
38,15 ,2,21-Jun-2019 15:00:09.966118,Booster
39,15 ,2,21-Jun-2019 15:00:10.033118,Booster
40,15 ,2,21-Jun-2019 15:00:10.099118,Booster
41,15 ,2,21-Jun-2019 15:00:10.166118,Booster
42,15 ,2,21-Jun-2019 15:00:10.233118,Booster
43,15 ,2,21-Jun-2019 15:00:10.299118,Booster
44,15 ,2,21-Jun-2019 15:00:10.366118,Booster
45,2A ,9,21-Jun-2019 15:00:10.366118,MI
46,AE ,2,21-Jun-2019 15:00:10.366118,NuMI
47,1D ,4,21-Jun-2019 15:00:10.433118,Booster
48,93 ,1,21-Jun-2019 15:00:10.433118,Accumulator
49,E9 ,20,21-Jun-2019 15:00:10.433118,Recycler
50,1C ,2,21-Jun-2019 15:00:10.499118,Booster
51,1C ,2,21-Jun-2019 15:00:10.566118,Booster
52,1D ,4,21-Jun-2019 15:00:10.633118,Booster
53,1D ,4,21-Jun-2019 15:00:10.699118,Booster
54,94 ,1,21-Jun-2019 15:00:10.699118,Accumulator
55,E9 ,20,21-Jun-2019 15:00:10.699118,Recycler
56,1C ,2,21-Jun-2019 15:00:10.766118,Booster
57,1C ,2,21-Jun-2019 15:00:10.833118,Booster
58,1D ,4,21-Jun-2019 15:00:10.899118,Booster
59,1D ,4,21-Jun-2019 15:00:10.966118,Booster
60,E3 ,6,21-Jun-2019 15:00:10.966118,Recycler
61,A5 ,2,21-Jun-2019 15:00:10.966118,NuMI
62,15 ,2,21-Jun-2019 15:00:11.033118,Booster
63,15 ,2,21-Jun-2019 15:00:11.099118,Booster
64,15 ,2,21-Jun-2019 15:00:11.166118,Booster
65,15 ,2,21-Jun-2019 15:00:11.233118,Booster
66,15 ,2,21-Jun-2019 15:00:11.299118,Booster
67,15 ,2,21-Jun-2019 15:00:11.366118,Booster
68,15 ,2,21-Jun-2019 15:00:11.433118,Booster
69,15 ,2,21-Jun-2019 15:00:11.499118,Booster
70,15 ,2,21-Jun-2019 15:00:11.566118,Booster
71,15 ,2,21-Jun-2019 15:00:11.633118,Booster
72,15 ,2,21-Jun-2019 15:00:11.699118,Booster
73,15 ,2,21-Jun-2019 15:00:11.766118,Booster
74,2A ,9,21-Jun-2019 15:00:11.766118,MI
75,AE ,2,21-Jun-2019 15:00:11.766118,NuMI
76,1D ,4,21-Jun-2019 15:00:11.833118,Booster
77,93 ,1,21-Jun-2019 15:00:11.833118,Accumulator
78,E9 ,20,21-Jun-2019 15:00:11.833118,Recycler
79,1C ,2,21-Jun-2019 15:00:11.899118,Booster
80,1C ,2,21-Jun-2019 15:00:11.966118,Booster
81,1D ,4,21-Jun-2019 15:00:12.033118,Booster
82,1D ,4,21-Jun-2019 15:00:12.099118,Booster
83,94 ,1,21-Jun-2019 15:00:12.099118,Accumulator
84,E9 ,20,21-Jun-2019 15:00:12.099118,Recycler
85,1C ,2,21-Jun-2019 15:00:12.166118,Booster
86,1C ,2,21-Jun-2019 15:00:12.233118,Booster
87,1D ,4,21-Jun-2019 15:00:12.299118,Booster
88,1D ,4,21-Jun-2019 15:00:12.366118,Booster
89,1D ,4,21-Jun-2019 15:00:12.433118,Booster
90,1D ,4,21-Jun-2019 15:00:12.499118,Booster
91,30 ,1,21-Jun-2019 15:00:12.499118,Accumulator
92,1D ,4,21-Jun-2019 15:00:12.566118,Booster
93,E2 ,5,21-Jun-2019 15:00:12.699118,Recycler
94,13 ,2,21-Jun-2019 15:00:12.766118,Booster
95,1D ,4,21-Jun-2019 15:00:12.833118,Booster
96,1D ,4,21-Jun-2019 15:00:12.899118,Booster
97,1D ,4,21-Jun-2019 15:00:12.966118,Booster
98,1D ,4,21-Jun-2019 15:00:13.033118,Booster
99,20 ,23,21-Jun-2019 15:00:13.099118,MI
100,12 ,1,21-Jun-2019 15:00:13.499118,Booster
101,1D ,4,21-Jun-2019 15:00:13.566118,Booster
102,1D ,4,21-Jun-2019 15:00:13.633118,Booster
103,1D ,4,21-Jun-2019 15:00:13.699118,Booster
104,12 ,1,21-Jun-2019 15:00:13.766118,Booster
105,1D ,4,21-Jun-2019 15:00:13.833118,Booster
106,1D ,4,21-Jun-2019 15:00:13.899118,Booster
107,1D ,4,21-Jun-2019 15:00:13.966118,Booster
108,1D ,4,21-Jun-2019 15:00:14.033118,Booster
109,1D ,4,21-Jun-2019 15:00:14.099118,Booster
110,E0 ,2,21-Jun-2019 15:00:15.166118,Recycler
111,19 ,2,21-Jun-2019 15:00:15.233118,Booster
112,1D ,4,21-Jun-2019 15:00:15.299118,Booster
113,1D ,4,21-Jun-2019 15:00:15.366118,Booster
114,1D ,4,21-Jun-2019 15:00:15.433118,Booster
115,1D ,4,21-Jun-2019 15:00:15.499118,Booster
116,12 ,1,21-Jun-2019 15:00:15.966118,Booster
117,1D ,4,21-Jun-2019 15:00:16.033118,Booster
118,1D ,4,21-Jun-2019 15:00:16.099118,Booster
119,1D ,4,21-Jun-2019 15:00:16.166118,Booster
120,1D ,4,21-Jun-2019 15:00:16.233118,Booster
121,1D ,4,21-Jun-2019 15:00:16.299118,Booster
122,12 ,1,21-Jun-2019 15:00:16.433118,Booster
123,1D ,4,21-Jun-2019 15:00:16.499118,Booster
124,1D ,4,21-Jun-2019 15:00:16.566118,Booster
125,1D ,4,21-Jun-2019 15:00:16.633118,Booster
126,1D ,4,21-Jun-2019 15:00:16.699118,Booster
127,1D ,4,21-Jun-2019 15:00:16.766118,Booster
128,12 ,1,21-Jun-2019 15:00:17.166118,Booster
129,1D ,4,21-Jun-2019 15:00:17.233118,Booster
130,1D ,4,21-Jun-2019 15:00:17.299118,Booster
131,1D ,4,21-Jun-2019 15:00:17.366118,Booster
132,1D ,4,21-Jun-2019 15:00:17.433118,Booster
133,1D ,4,21-Jun-2019 15:00:17.499118,Booster
134,1D ,4,21-Jun-2019 15:00:17.566118,Booster
135,1D ,4,21-Jun-2019 15:00:17.633118,Booster
136,1D ,4,21-Jun-2019 15:00:17.699118,Booster
137,E3 ,6,21-Jun-2019 15:00:17.833118,Recycler
138,A5 ,2,21-Jun-2019 15:00:17.833118,NuMI
139,15 ,2,21-Jun-2019 15:00:17.899118,Booster
140,15 ,2,21-Jun-2019 15:00:17.966118,Booster
141,15 ,2,21-Jun-2019 15:00:18.033118,Booster
142,15 ,2,21-Jun-2019 15:00:18.099118,Booster
143,15 ,2,21-Jun-2019 15:00:18.166118,Booster
144,15 ,2,21-Jun-2019 15:00:18.236118,Booster
145,15 ,2,21-Jun-2019 15:00:18.296118,Booster
146,15 ,2,21-Jun-2019 15:00:18.366118,Booster
147,15 ,2,21-Jun-2019 15:00:18.436118,Booster
148,15 ,2,21-Jun-2019 15:00:18.496118,Booster
149,15 ,2,21-Jun-2019 15:00:18.566118,Booster
150,15 ,2,21-Jun-2019 15:00:18.636118,Booster
151,2A ,9,21-Jun-2019 15:00:18.636118,MI
152,AE ,2,21-Jun-2019 15:00:18.636118,NuMI
153,1D ,4,21-Jun-2019 15:00:18.696118,Booster
154,1D ,4,21-Jun-2019 15:00:18.766118,Booster
155,1D ,4,21-Jun-2019 15:00:18.836118,Booster
156,1D ,4,21-Jun-2019 15:00:18.896118,Booster
157,1D ,4,21-Jun-2019 15:00:18.966118,Booster
158,1D ,4,21-Jun-2019 15:00:19.036118,Booster
159,1D ,4,21-Jun-2019 15:00:19.096118,Booster
160,1D ,4,21-Jun-2019 15:00:19.166118,Booster
161,1D ,4,21-Jun-2019 15:00:19.236118,Booster
162,E3 ,6,21-Jun-2019 15:00:19.236118,Recycler
163,A5 ,2,21-Jun-2019 15:00:19.236118,NuMI
164,15 ,2,21-Jun-2019 15:00:19.296118,Booster
165,15 ,2,21-Jun-2019 15:00:19.366118,Booster
166,15 ,2,21-Jun-2019 15:00:19.436118,Booster
167,15 ,2,21-Jun-2019 15:00:19.496118,Booster
168,15 ,2,21-Jun-2019 15:00:19.566118,Booster
169,15 ,2,21-Jun-2019 15:00:19.636118,Booster
170,15 ,2,21-Jun-2019 15:00:19.696118,Booster
171,15 ,2,21-Jun-2019 15:00:19.766118,Booster
172,15 ,2,21-Jun-2019 15:00:19.836118,Booster
173,15 ,2,21-Jun-2019 15:00:19.896118,Booster
174,15 ,2,21-Jun-2019 15:00:19.966118,Booster
175,15 ,2,21-Jun-2019 15:00:20.036118,Booster
176,2A ,9,21-Jun-2019 15:00:20.036118,MI
177,AE ,2,21-Jun-2019 15:00:20.036118,NuMI
