,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 16:18:25.081672,Booster
1,E3 ,6,21-Jun-2019 16:18:25.081672,Recycler
2,A5 ,2,21-Jun-2019 16:18:25.081672,NuMI
3,15 ,2,21-Jun-2019 16:18:25.148371,Booster
4,15 ,2,21-Jun-2019 16:18:25.214972,Booster
5,15 ,2,21-Jun-2019 16:18:25.281672,Booster
6,15 ,2,21-Jun-2019 16:18:25.348372,Booster
7,15 ,2,21-Jun-2019 16:18:25.414972,Booster
8,15 ,2,21-Jun-2019 16:18:25.481672,Booster
9,15 ,2,21-Jun-2019 16:18:25.548372,Booster
10,15 ,2,21-Jun-2019 16:18:25.614972,Booster
11,15 ,2,21-Jun-2019 16:18:25.681672,Booster
12,15 ,2,21-Jun-2019 16:18:25.748372,Booster
13,15 ,2,21-Jun-2019 16:18:25.814972,Booster
14,15 ,2,21-Jun-2019 16:18:25.881672,Booster
15,2A ,9,21-Jun-2019 16:18:25.881672,MI
16,AE ,2,21-Jun-2019 16:18:25.881672,NuMI
17,1D ,4,21-Jun-2019 16:18:25.948372,Booster
18,93 ,1,21-Jun-2019 16:18:25.948372,Accumulator
19,E9 ,20,21-Jun-2019 16:18:25.948372,Recycler
20,1C ,2,21-Jun-2019 16:18:26.014972,Booster
21,1C ,2,21-Jun-2019 16:18:26.081672,Booster
22,12 ,1,21-Jun-2019 16:18:26.148672,Booster
23,17 ,5,21-Jun-2019 16:18:26.214672,Booster
24,94 ,1,21-Jun-2019 16:18:26.214672,Accumulator
25,E9 ,20,21-Jun-2019 16:18:26.214672,Recycler
26,1C ,2,21-Jun-2019 16:18:26.281672,Booster
27,1C ,2,21-Jun-2019 16:18:26.348672,Booster
28,1D ,4,21-Jun-2019 16:18:26.414672,Booster
29,32 ,1,21-Jun-2019 16:18:26.414672,Switchyard
30,1D ,4,21-Jun-2019 16:18:26.481672,Booster
31,E3 ,6,21-Jun-2019 16:18:26.481672,Recycler
32,A5 ,2,21-Jun-2019 16:18:26.481672,NuMI
33,15 ,2,21-Jun-2019 16:18:26.548672,Booster
34,15 ,2,21-Jun-2019 16:18:26.614672,Booster
35,15 ,2,21-Jun-2019 16:18:26.681672,Booster
36,15 ,2,21-Jun-2019 16:18:26.748672,Booster
37,15 ,2,21-Jun-2019 16:18:26.814672,Booster
38,15 ,2,21-Jun-2019 16:18:26.881672,Booster
39,15 ,2,21-Jun-2019 16:18:26.948672,Booster
40,15 ,2,21-Jun-2019 16:18:27.014672,Booster
41,15 ,2,21-Jun-2019 16:18:27.081672,Booster
42,15 ,2,21-Jun-2019 16:18:27.148672,Booster
43,15 ,2,21-Jun-2019 16:18:27.214672,Booster
44,15 ,2,21-Jun-2019 16:18:27.281672,Booster
45,2A ,9,21-Jun-2019 16:18:27.281672,MI
46,AE ,2,21-Jun-2019 16:18:27.281672,NuMI
47,1D ,4,21-Jun-2019 16:18:27.348672,Booster
48,93 ,1,21-Jun-2019 16:18:27.348672,Accumulator
49,E9 ,20,21-Jun-2019 16:18:27.348672,Recycler
50,1C ,2,21-Jun-2019 16:18:27.414672,Booster
51,1C ,2,21-Jun-2019 16:18:27.481672,Booster
52,1D ,4,21-Jun-2019 16:18:27.548672,Booster
53,1D ,4,21-Jun-2019 16:18:27.614672,Booster
54,94 ,1,21-Jun-2019 16:18:27.614672,Accumulator
55,E9 ,20,21-Jun-2019 16:18:27.614672,Recycler
56,1C ,2,21-Jun-2019 16:18:27.681672,Booster
57,1C ,2,21-Jun-2019 16:18:27.748672,Booster
