,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 15:22:30.178537,Booster
1,E3 ,6,21-Jun-2019 15:22:30.178537,Recycler
2,A5 ,2,21-Jun-2019 15:22:30.178537,NuMI
3,15 ,2,21-Jun-2019 15:22:30.245236,Booster
4,15 ,2,21-Jun-2019 15:22:30.311837,Booster
5,15 ,2,21-Jun-2019 15:22:30.378537,Booster
6,15 ,2,21-Jun-2019 15:22:30.445237,Booster
7,15 ,2,21-Jun-2019 15:22:30.511837,Booster
8,15 ,2,21-Jun-2019 15:22:30.578537,Booster
9,15 ,2,21-Jun-2019 15:22:30.645237,Booster
10,15 ,2,21-Jun-2019 15:22:30.711837,Booster
11,15 ,2,21-Jun-2019 15:22:30.778537,Booster
12,15 ,2,21-Jun-2019 15:22:30.845237,Booster
13,15 ,2,21-Jun-2019 15:22:30.911837,Booster
14,15 ,2,21-Jun-2019 15:22:30.978537,Booster
15,2A ,9,21-Jun-2019 15:22:30.978537,MI
16,AE ,2,21-Jun-2019 15:22:30.978537,NuMI
17,1D ,4,21-Jun-2019 15:22:31.045237,Booster
18,93 ,1,21-Jun-2019 15:22:31.045237,Accumulator
19,E9 ,20,21-Jun-2019 15:22:31.045237,Recycler
20,1C ,2,21-Jun-2019 15:22:31.111837,Booster
21,1C ,2,21-Jun-2019 15:22:31.178537,Booster
22,12 ,1,21-Jun-2019 15:22:31.245537,Booster
23,17 ,5,21-Jun-2019 15:22:31.311537,Booster
24,94 ,1,21-Jun-2019 15:22:31.311537,Accumulator
25,E9 ,20,21-Jun-2019 15:22:31.311537,Recycler
26,1C ,2,21-Jun-2019 15:22:31.378537,Booster
27,1C ,2,21-Jun-2019 15:22:31.445537,Booster
28,1D ,4,21-Jun-2019 15:22:31.511537,Booster
29,32 ,1,21-Jun-2019 15:22:31.511537,Switchyard
30,1D ,4,21-Jun-2019 15:22:31.578537,Booster
31,E3 ,6,21-Jun-2019 15:22:31.578537,Recycler
32,A5 ,2,21-Jun-2019 15:22:31.578537,NuMI
33,15 ,2,21-Jun-2019 15:22:31.645537,Booster
34,15 ,2,21-Jun-2019 15:22:31.711537,Booster
35,15 ,2,21-Jun-2019 15:22:31.778537,Booster
36,15 ,2,21-Jun-2019 15:22:31.845537,Booster
37,15 ,2,21-Jun-2019 15:22:31.911537,Booster
38,15 ,2,21-Jun-2019 15:22:31.978537,Booster
39,15 ,2,21-Jun-2019 15:22:32.045537,Booster
40,15 ,2,21-Jun-2019 15:22:32.111537,Booster
41,15 ,2,21-Jun-2019 15:22:32.178537,Booster
42,15 ,2,21-Jun-2019 15:22:32.245537,Booster
43,15 ,2,21-Jun-2019 15:22:32.311537,Booster
44,15 ,2,21-Jun-2019 15:22:32.378537,Booster
45,2A ,9,21-Jun-2019 15:22:32.378537,MI
46,AE ,2,21-Jun-2019 15:22:32.378537,NuMI
47,1D ,4,21-Jun-2019 15:22:32.445537,Booster
48,93 ,1,21-Jun-2019 15:22:32.445537,Accumulator
49,E9 ,20,21-Jun-2019 15:22:32.445537,Recycler
50,1C ,2,21-Jun-2019 15:22:32.511537,Booster
51,1C ,2,21-Jun-2019 15:22:32.578537,Booster
52,1D ,4,21-Jun-2019 15:22:32.645537,Booster
53,1D ,4,21-Jun-2019 15:22:32.711537,Booster
54,94 ,1,21-Jun-2019 15:22:32.711537,Accumulator
55,E9 ,20,21-Jun-2019 15:22:32.711537,Recycler
56,1C ,2,21-Jun-2019 15:22:32.778537,Booster
57,1C ,2,21-Jun-2019 15:22:32.845537,Booster
58,1D ,4,21-Jun-2019 15:22:32.911537,Booster
59,1D ,4,21-Jun-2019 15:22:32.978537,Booster
60,E3 ,6,21-Jun-2019 15:22:32.978537,Recycler
61,A5 ,2,21-Jun-2019 15:22:32.978537,NuMI
62,15 ,2,21-Jun-2019 15:22:33.045537,Booster
63,15 ,2,21-Jun-2019 15:22:33.111537,Booster
64,15 ,2,21-Jun-2019 15:22:33.178537,Booster
65,15 ,2,21-Jun-2019 15:22:33.245537,Booster
66,15 ,2,21-Jun-2019 15:22:33.311537,Booster
67,15 ,2,21-Jun-2019 15:22:33.378537,Booster
68,15 ,2,21-Jun-2019 15:22:33.445537,Booster
69,15 ,2,21-Jun-2019 15:22:33.511537,Booster
70,15 ,2,21-Jun-2019 15:22:33.578537,Booster
71,15 ,2,21-Jun-2019 15:22:33.645537,Booster
72,15 ,2,21-Jun-2019 15:22:33.711537,Booster
73,15 ,2,21-Jun-2019 15:22:33.778537,Booster
74,2A ,9,21-Jun-2019 15:22:33.778537,MI
75,AE ,2,21-Jun-2019 15:22:33.778537,NuMI
76,1D ,4,21-Jun-2019 15:22:33.845537,Booster
77,93 ,1,21-Jun-2019 15:22:33.845537,Accumulator
78,E9 ,20,21-Jun-2019 15:22:33.845537,Recycler
79,1C ,2,21-Jun-2019 15:22:33.911537,Booster
80,1C ,2,21-Jun-2019 15:22:33.978537,Booster
81,1D ,4,21-Jun-2019 15:22:34.045537,Booster
82,1D ,4,21-Jun-2019 15:22:34.111537,Booster
83,94 ,1,21-Jun-2019 15:22:34.111537,Accumulator
84,E9 ,20,21-Jun-2019 15:22:34.111537,Recycler
85,1C ,2,21-Jun-2019 15:22:34.178537,Booster
86,1C ,2,21-Jun-2019 15:22:34.245537,Booster
87,1D ,4,21-Jun-2019 15:22:34.311537,Booster
88,1D ,4,21-Jun-2019 15:22:34.378537,Booster
89,1D ,4,21-Jun-2019 15:22:34.445537,Booster
90,1D ,4,21-Jun-2019 15:22:34.511537,Booster
91,30 ,1,21-Jun-2019 15:22:34.511537,Accumulator
92,1D ,4,21-Jun-2019 15:22:34.578537,Booster
93,E2 ,5,21-Jun-2019 15:22:34.711537,Recycler
94,13 ,2,21-Jun-2019 15:22:34.778537,Booster
95,1D ,4,21-Jun-2019 15:22:34.845537,Booster
96,1D ,4,21-Jun-2019 15:22:34.911537,Booster
97,1D ,4,21-Jun-2019 15:22:34.978537,Booster
98,1D ,4,21-Jun-2019 15:22:35.045537,Booster
99,20 ,23,21-Jun-2019 15:22:35.111537,MI
100,12 ,1,21-Jun-2019 15:22:35.511537,Booster
101,1D ,4,21-Jun-2019 15:22:35.578537,Booster
102,1D ,4,21-Jun-2019 15:22:35.645537,Booster
103,1D ,4,21-Jun-2019 15:22:35.711537,Booster
104,12 ,1,21-Jun-2019 15:22:35.778537,Booster
105,1D ,4,21-Jun-2019 15:22:35.845537,Booster
106,1D ,4,21-Jun-2019 15:22:35.911537,Booster
107,1D ,4,21-Jun-2019 15:22:35.978537,Booster
108,1D ,4,21-Jun-2019 15:22:36.045537,Booster
