,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 15:16:24.079152,Booster
1,E3 ,6,21-Jun-2019 15:16:24.079152,Recycler
2,A5 ,2,21-Jun-2019 15:16:24.079152,NuMI
3,15 ,2,21-Jun-2019 15:16:24.145851,Booster
4,15 ,2,21-Jun-2019 15:16:24.212452,Booster
5,15 ,2,21-Jun-2019 15:16:24.279152,Booster
6,15 ,2,21-Jun-2019 15:16:24.345852,Booster
7,15 ,2,21-Jun-2019 15:16:24.412452,Booster
8,15 ,2,21-Jun-2019 15:16:24.479152,Booster
9,15 ,2,21-Jun-2019 15:16:24.545852,Booster
10,15 ,2,21-Jun-2019 15:16:24.612452,Booster
11,15 ,2,21-Jun-2019 15:16:24.679152,Booster
12,15 ,2,21-Jun-2019 15:16:24.745852,Booster
13,15 ,2,21-Jun-2019 15:16:24.812452,Booster
14,15 ,2,21-Jun-2019 15:16:24.879152,Booster
15,2A ,9,21-Jun-2019 15:16:24.879152,MI
16,AE ,2,21-Jun-2019 15:16:24.879152,NuMI
17,1D ,4,21-Jun-2019 15:16:24.945852,Booster
18,93 ,1,21-Jun-2019 15:16:24.945852,Accumulator
19,E9 ,20,21-Jun-2019 15:16:24.945852,Recycler
20,1C ,2,21-Jun-2019 15:16:25.012452,Booster
21,1C ,2,21-Jun-2019 15:16:25.079152,Booster
22,12 ,1,21-Jun-2019 15:16:25.146152,Booster
23,17 ,5,21-Jun-2019 15:16:25.212152,Booster
24,94 ,1,21-Jun-2019 15:16:25.212152,Accumulator
25,E9 ,20,21-Jun-2019 15:16:25.212152,Recycler
26,1C ,2,21-Jun-2019 15:16:25.279152,Booster
27,1C ,2,21-Jun-2019 15:16:25.346152,Booster
28,1D ,4,21-Jun-2019 15:16:25.412152,Booster
29,32 ,1,21-Jun-2019 15:16:25.412152,Switchyard
30,1D ,4,21-Jun-2019 15:16:25.479152,Booster
31,E3 ,6,21-Jun-2019 15:16:25.479152,Recycler
32,A5 ,2,21-Jun-2019 15:16:25.479152,NuMI
33,15 ,2,21-Jun-2019 15:16:25.546152,Booster
34,15 ,2,21-Jun-2019 15:16:25.612152,Booster
35,15 ,2,21-Jun-2019 15:16:25.679152,Booster
36,15 ,2,21-Jun-2019 15:16:25.746152,Booster
37,15 ,2,21-Jun-2019 15:16:25.812152,Booster
38,15 ,2,21-Jun-2019 15:16:25.879152,Booster
39,15 ,2,21-Jun-2019 15:16:25.946152,Booster
40,15 ,2,21-Jun-2019 15:16:26.012152,Booster
41,15 ,2,21-Jun-2019 15:16:26.079152,Booster
42,15 ,2,21-Jun-2019 15:16:26.146152,Booster
43,15 ,2,21-Jun-2019 15:16:26.212152,Booster
44,15 ,2,21-Jun-2019 15:16:26.279152,Booster
45,2A ,9,21-Jun-2019 15:16:26.279152,MI
46,AE ,2,21-Jun-2019 15:16:26.279152,NuMI
47,1D ,4,21-Jun-2019 15:16:26.346152,Booster
48,93 ,1,21-Jun-2019 15:16:26.346152,Accumulator
49,E9 ,20,21-Jun-2019 15:16:26.346152,Recycler
50,1C ,2,21-Jun-2019 15:16:26.412152,Booster
51,1C ,2,21-Jun-2019 15:16:26.479152,Booster
52,1D ,4,21-Jun-2019 15:16:26.546152,Booster
53,1D ,4,21-Jun-2019 15:16:26.612152,Booster
54,94 ,1,21-Jun-2019 15:16:26.612152,Accumulator
55,E9 ,20,21-Jun-2019 15:16:26.612152,Recycler
56,1C ,2,21-Jun-2019 15:16:26.679152,Booster
57,1C ,2,21-Jun-2019 15:16:26.746152,Booster
58,1D ,4,21-Jun-2019 15:16:26.812152,Booster
59,1D ,4,21-Jun-2019 15:16:26.879152,Booster
60,E3 ,6,21-Jun-2019 15:16:26.879152,Recycler
61,A5 ,2,21-Jun-2019 15:16:26.879152,NuMI
62,15 ,2,21-Jun-2019 15:16:26.946152,Booster
63,15 ,2,21-Jun-2019 15:16:27.012152,Booster
64,15 ,2,21-Jun-2019 15:16:27.079152,Booster
65,15 ,2,21-Jun-2019 15:16:27.146152,Booster
66,15 ,2,21-Jun-2019 15:16:27.212152,Booster
67,15 ,2,21-Jun-2019 15:16:27.279152,Booster
68,15 ,2,21-Jun-2019 15:16:27.346152,Booster
69,15 ,2,21-Jun-2019 15:16:27.412152,Booster
70,15 ,2,21-Jun-2019 15:16:27.479152,Booster
71,15 ,2,21-Jun-2019 15:16:27.546152,Booster
72,15 ,2,21-Jun-2019 15:16:27.612152,Booster
73,15 ,2,21-Jun-2019 15:16:27.679152,Booster
74,2A ,9,21-Jun-2019 15:16:27.679152,MI
75,AE ,2,21-Jun-2019 15:16:27.679152,NuMI
76,1D ,4,21-Jun-2019 15:16:27.746152,Booster
