,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 15:35:43.210343,Booster
1,E3 ,6,21-Jun-2019 15:35:43.210343,Recycler
2,A5 ,2,21-Jun-2019 15:35:43.210343,NuMI
3,15 ,2,21-Jun-2019 15:35:43.277042,Booster
4,15 ,2,21-Jun-2019 15:35:43.343643,Booster
5,15 ,2,21-Jun-2019 15:35:43.410343,Booster
6,15 ,2,21-Jun-2019 15:35:43.477043,Booster
7,15 ,2,21-Jun-2019 15:35:43.543643,Booster
8,15 ,2,21-Jun-2019 15:35:43.610343,Booster
9,15 ,2,21-Jun-2019 15:35:43.677043,Booster
10,15 ,2,21-Jun-2019 15:35:43.743643,Booster
11,15 ,2,21-Jun-2019 15:35:43.810343,Booster
12,15 ,2,21-Jun-2019 15:35:43.877043,Booster
13,15 ,2,21-Jun-2019 15:35:43.943643,Booster
14,15 ,2,21-Jun-2019 15:35:44.010343,Booster
15,2A ,9,21-Jun-2019 15:35:44.010343,MI
16,AE ,2,21-Jun-2019 15:35:44.010343,NuMI
17,1D ,4,21-Jun-2019 15:35:44.077043,Booster
18,93 ,1,21-Jun-2019 15:35:44.077043,Accumulator
19,E9 ,20,21-Jun-2019 15:35:44.077043,Recycler
20,1C ,2,21-Jun-2019 15:35:44.143643,Booster
21,1C ,2,21-Jun-2019 15:35:44.210343,Booster
22,12 ,1,21-Jun-2019 15:35:44.277343,Booster
23,17 ,5,21-Jun-2019 15:35:44.343343,Booster
24,94 ,1,21-Jun-2019 15:35:44.343343,Accumulator
25,E9 ,20,21-Jun-2019 15:35:44.343343,Recycler
26,1C ,2,21-Jun-2019 15:35:44.410343,Booster
27,1C ,2,21-Jun-2019 15:35:44.477343,Booster
28,1D ,4,21-Jun-2019 15:35:44.543343,Booster
29,32 ,1,21-Jun-2019 15:35:44.543343,Switchyard
30,1D ,4,21-Jun-2019 15:35:44.610343,Booster
31,E3 ,6,21-Jun-2019 15:35:44.610343,Recycler
32,A5 ,2,21-Jun-2019 15:35:44.610343,NuMI
33,15 ,2,21-Jun-2019 15:35:44.677343,Booster
34,15 ,2,21-Jun-2019 15:35:44.743343,Booster
35,15 ,2,21-Jun-2019 15:35:44.810343,Booster
36,15 ,2,21-Jun-2019 15:35:44.877343,Booster
37,15 ,2,21-Jun-2019 15:35:44.943343,Booster
38,15 ,2,21-Jun-2019 15:35:45.010343,Booster
39,15 ,2,21-Jun-2019 15:35:45.077343,Booster
40,15 ,2,21-Jun-2019 15:35:45.143343,Booster
41,15 ,2,21-Jun-2019 15:35:45.210343,Booster
42,15 ,2,21-Jun-2019 15:35:45.277343,Booster
43,15 ,2,21-Jun-2019 15:35:45.343343,Booster
44,15 ,2,21-Jun-2019 15:35:45.410343,Booster
45,2A ,9,21-Jun-2019 15:35:45.410343,MI
46,AE ,2,21-Jun-2019 15:35:45.410343,NuMI
47,1D ,4,21-Jun-2019 15:35:45.477343,Booster
48,93 ,1,21-Jun-2019 15:35:45.477343,Accumulator
49,E9 ,20,21-Jun-2019 15:35:45.477343,Recycler
50,1C ,2,21-Jun-2019 15:35:45.543343,Booster
51,1C ,2,21-Jun-2019 15:35:45.610343,Booster
52,1D ,4,21-Jun-2019 15:35:45.677343,Booster
53,1D ,4,21-Jun-2019 15:35:45.743343,Booster
54,94 ,1,21-Jun-2019 15:35:45.743343,Accumulator
55,E9 ,20,21-Jun-2019 15:35:45.743343,Recycler
56,1C ,2,21-Jun-2019 15:35:45.810343,Booster
57,1C ,2,21-Jun-2019 15:35:45.877343,Booster
58,1D ,4,21-Jun-2019 15:35:45.943343,Booster
59,1D ,4,21-Jun-2019 15:35:46.010343,Booster
60,E3 ,6,21-Jun-2019 15:35:46.010343,Recycler
61,A5 ,2,21-Jun-2019 15:35:46.010343,NuMI
62,15 ,2,21-Jun-2019 15:35:46.077343,Booster
63,15 ,2,21-Jun-2019 15:35:46.143343,Booster
64,15 ,2,21-Jun-2019 15:35:46.210343,Booster
65,15 ,2,21-Jun-2019 15:35:46.277343,Booster
66,15 ,2,21-Jun-2019 15:35:46.343343,Booster
67,15 ,2,21-Jun-2019 15:35:46.410343,Booster
68,15 ,2,21-Jun-2019 15:35:46.477343,Booster
69,15 ,2,21-Jun-2019 15:35:46.543343,Booster
70,15 ,2,21-Jun-2019 15:35:46.610343,Booster
71,15 ,2,21-Jun-2019 15:35:46.677343,Booster
72,15 ,2,21-Jun-2019 15:35:46.743343,Booster
73,15 ,2,21-Jun-2019 15:35:46.810343,Booster
74,2A ,9,21-Jun-2019 15:35:46.810343,MI
75,AE ,2,21-Jun-2019 15:35:46.810343,NuMI
76,1D ,4,21-Jun-2019 15:35:46.877343,Booster
77,93 ,1,21-Jun-2019 15:35:46.877343,Accumulator
78,E9 ,20,21-Jun-2019 15:35:46.877343,Recycler
79,1C ,2,21-Jun-2019 15:35:46.943343,Booster
80,1C ,2,21-Jun-2019 15:35:47.010343,Booster
81,1D ,4,21-Jun-2019 15:35:47.077343,Booster
82,1D ,4,21-Jun-2019 15:35:47.143343,Booster
83,94 ,1,21-Jun-2019 15:35:47.143343,Accumulator
84,E9 ,20,21-Jun-2019 15:35:47.143343,Recycler
85,1C ,2,21-Jun-2019 15:35:47.210343,Booster
86,1C ,2,21-Jun-2019 15:35:47.277343,Booster
87,1D ,4,21-Jun-2019 15:35:47.343343,Booster
88,1D ,4,21-Jun-2019 15:35:47.410343,Booster
89,1D ,4,21-Jun-2019 15:35:47.477343,Booster
90,1D ,4,21-Jun-2019 15:35:47.543343,Booster
91,30 ,1,21-Jun-2019 15:35:47.543343,Accumulator
92,1D ,4,21-Jun-2019 15:35:47.610343,Booster
93,E2 ,5,21-Jun-2019 15:35:47.743343,Recycler
94,13 ,2,21-Jun-2019 15:35:47.810343,Booster
95,1D ,4,21-Jun-2019 15:35:47.877343,Booster
96,1D ,4,21-Jun-2019 15:35:47.943343,Booster
97,1D ,4,21-Jun-2019 15:35:48.010343,Booster
98,1D ,4,21-Jun-2019 15:35:48.077343,Booster
