,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 16:04:11.192089,Booster
1,E3 ,6,21-Jun-2019 16:04:11.192089,Recycler
2,A5 ,2,21-Jun-2019 16:04:11.192089,NuMI
3,15 ,2,21-Jun-2019 16:04:11.258788,Booster
4,15 ,2,21-Jun-2019 16:04:11.325389,Booster
5,15 ,2,21-Jun-2019 16:04:11.392089,Booster
6,15 ,2,21-Jun-2019 16:04:11.458789,Booster
7,15 ,2,21-Jun-2019 16:04:11.525389,Booster
8,15 ,2,21-Jun-2019 16:04:11.592089,Booster
9,15 ,2,21-Jun-2019 16:04:11.658789,Booster
10,15 ,2,21-Jun-2019 16:04:11.725389,Booster
11,15 ,2,21-Jun-2019 16:04:11.792089,Booster
12,15 ,2,21-Jun-2019 16:04:11.858789,Booster
13,15 ,2,21-Jun-2019 16:04:11.925389,Booster
14,15 ,2,21-Jun-2019 16:04:11.992089,Booster
15,2A ,9,21-Jun-2019 16:04:11.992089,MI
16,AE ,2,21-Jun-2019 16:04:11.992089,NuMI
17,1D ,4,21-Jun-2019 16:04:12.058789,Booster
18,93 ,1,21-Jun-2019 16:04:12.058789,Accumulator
19,E9 ,20,21-Jun-2019 16:04:12.058789,Recycler
20,1C ,2,21-Jun-2019 16:04:12.125389,Booster
21,1C ,2,21-Jun-2019 16:04:12.192089,Booster
22,12 ,1,21-Jun-2019 16:04:12.259089,Booster
23,17 ,5,21-Jun-2019 16:04:12.325089,Booster
24,94 ,1,21-Jun-2019 16:04:12.325089,Accumulator
25,E9 ,20,21-Jun-2019 16:04:12.325089,Recycler
26,1C ,2,21-Jun-2019 16:04:12.392089,Booster
27,1C ,2,21-Jun-2019 16:04:12.459089,Booster
28,1D ,4,21-Jun-2019 16:04:12.525089,Booster
29,32 ,1,21-Jun-2019 16:04:12.525089,Switchyard
30,1D ,4,21-Jun-2019 16:04:12.592089,Booster
31,E3 ,6,21-Jun-2019 16:04:12.592089,Recycler
32,A5 ,2,21-Jun-2019 16:04:12.592089,NuMI
33,15 ,2,21-Jun-2019 16:04:12.659089,Booster
34,15 ,2,21-Jun-2019 16:04:12.725089,Booster
35,15 ,2,21-Jun-2019 16:04:12.792089,Booster
36,15 ,2,21-Jun-2019 16:04:12.859089,Booster
37,15 ,2,21-Jun-2019 16:04:12.925089,Booster
38,15 ,2,21-Jun-2019 16:04:12.992089,Booster
39,15 ,2,21-Jun-2019 16:04:13.059089,Booster
40,15 ,2,21-Jun-2019 16:04:13.125089,Booster
41,15 ,2,21-Jun-2019 16:04:13.192089,Booster
42,15 ,2,21-Jun-2019 16:04:13.259089,Booster
43,15 ,2,21-Jun-2019 16:04:13.325089,Booster
44,15 ,2,21-Jun-2019 16:04:13.392089,Booster
45,2A ,9,21-Jun-2019 16:04:13.392089,MI
46,AE ,2,21-Jun-2019 16:04:13.392089,NuMI
47,1D ,4,21-Jun-2019 16:04:13.459089,Booster
48,93 ,1,21-Jun-2019 16:04:13.459089,Accumulator
49,E9 ,20,21-Jun-2019 16:04:13.459089,Recycler
50,1C ,2,21-Jun-2019 16:04:13.525089,Booster
51,1C ,2,21-Jun-2019 16:04:13.592089,Booster
52,1D ,4,21-Jun-2019 16:04:13.659089,Booster
53,1D ,4,21-Jun-2019 16:04:13.725089,Booster
54,94 ,1,21-Jun-2019 16:04:13.725089,Accumulator
55,E9 ,20,21-Jun-2019 16:04:13.725089,Recycler
56,1C ,2,21-Jun-2019 16:04:13.792089,Booster
57,1C ,2,21-Jun-2019 16:04:13.859089,Booster
58,1D ,4,21-Jun-2019 16:04:13.925089,Booster
59,1D ,4,21-Jun-2019 16:04:13.992089,Booster
60,E3 ,6,21-Jun-2019 16:04:13.992089,Recycler
61,A5 ,2,21-Jun-2019 16:04:13.992089,NuMI
62,15 ,2,21-Jun-2019 16:04:14.059089,Booster
63,15 ,2,21-Jun-2019 16:04:14.125089,Booster
