,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 15:36:44.104700,Booster
1,E3 ,6,21-Jun-2019 15:36:44.104700,Recycler
2,A5 ,2,21-Jun-2019 15:36:44.104700,NuMI
3,15 ,2,21-Jun-2019 15:36:44.171399,Booster
4,15 ,2,21-Jun-2019 15:36:44.238000,Booster
5,15 ,2,21-Jun-2019 15:36:44.304700,Booster
6,15 ,2,21-Jun-2019 15:36:44.371400,Booster
7,15 ,2,21-Jun-2019 15:36:44.438000,Booster
8,15 ,2,21-Jun-2019 15:36:44.504700,Booster
9,15 ,2,21-Jun-2019 15:36:44.571400,Booster
10,15 ,2,21-Jun-2019 15:36:44.638000,Booster
11,15 ,2,21-Jun-2019 15:36:44.704700,Booster
12,15 ,2,21-Jun-2019 15:36:44.771400,Booster
13,15 ,2,21-Jun-2019 15:36:44.838000,Booster
14,15 ,2,21-Jun-2019 15:36:44.904700,Booster
15,2A ,9,21-Jun-2019 15:36:44.904700,MI
16,AE ,2,21-Jun-2019 15:36:44.904700,NuMI
17,1D ,4,21-Jun-2019 15:36:44.971400,Booster
18,93 ,1,21-Jun-2019 15:36:44.971400,Accumulator
19,E9 ,20,21-Jun-2019 15:36:44.971400,Recycler
20,1C ,2,21-Jun-2019 15:36:45.038000,Booster
21,1C ,2,21-Jun-2019 15:36:45.104700,Booster
22,12 ,1,21-Jun-2019 15:36:45.171700,Booster
23,17 ,5,21-Jun-2019 15:36:45.237700,Booster
24,94 ,1,21-Jun-2019 15:36:45.237700,Accumulator
25,E9 ,20,21-Jun-2019 15:36:45.237700,Recycler
26,1C ,2,21-Jun-2019 15:36:45.304700,Booster
27,1C ,2,21-Jun-2019 15:36:45.371700,Booster
28,1D ,4,21-Jun-2019 15:36:45.437700,Booster
29,32 ,1,21-Jun-2019 15:36:45.437700,Switchyard
30,1D ,4,21-Jun-2019 15:36:45.504700,Booster
31,E3 ,6,21-Jun-2019 15:36:45.504700,Recycler
32,A5 ,2,21-Jun-2019 15:36:45.504700,NuMI
33,15 ,2,21-Jun-2019 15:36:45.571700,Booster
34,15 ,2,21-Jun-2019 15:36:45.637700,Booster
35,15 ,2,21-Jun-2019 15:36:45.704700,Booster
36,15 ,2,21-Jun-2019 15:36:45.771700,Booster
37,15 ,2,21-Jun-2019 15:36:45.837700,Booster
38,15 ,2,21-Jun-2019 15:36:45.904700,Booster
39,15 ,2,21-Jun-2019 15:36:45.971700,Booster
40,15 ,2,21-Jun-2019 15:36:46.037700,Booster
41,15 ,2,21-Jun-2019 15:36:46.104700,Booster
42,15 ,2,21-Jun-2019 15:36:46.171700,Booster
43,15 ,2,21-Jun-2019 15:36:46.237700,Booster
44,15 ,2,21-Jun-2019 15:36:46.304700,Booster
45,2A ,9,21-Jun-2019 15:36:46.304700,MI
46,AE ,2,21-Jun-2019 15:36:46.304700,NuMI
47,1D ,4,21-Jun-2019 15:36:46.371700,Booster
48,93 ,1,21-Jun-2019 15:36:46.371700,Accumulator
49,E9 ,20,21-Jun-2019 15:36:46.371700,Recycler
50,1C ,2,21-Jun-2019 15:36:46.437700,Booster
51,1C ,2,21-Jun-2019 15:36:46.504700,Booster
52,1D ,4,21-Jun-2019 15:36:46.571700,Booster
53,1D ,4,21-Jun-2019 15:36:46.637700,Booster
54,94 ,1,21-Jun-2019 15:36:46.637700,Accumulator
55,E9 ,20,21-Jun-2019 15:36:46.637700,Recycler
56,1C ,2,21-Jun-2019 15:36:46.704700,Booster
57,1C ,2,21-Jun-2019 15:36:46.771700,Booster
58,1D ,4,21-Jun-2019 15:36:46.837700,Booster
59,1D ,4,21-Jun-2019 15:36:46.904700,Booster
