,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 15:26:34.187830,Booster
1,E3 ,6,21-Jun-2019 15:26:34.187830,Recycler
2,A5 ,2,21-Jun-2019 15:26:34.187830,NuMI
3,15 ,2,21-Jun-2019 15:26:34.254529,Booster
4,15 ,2,21-Jun-2019 15:26:34.321130,Booster
5,15 ,2,21-Jun-2019 15:26:34.387830,Booster
6,15 ,2,21-Jun-2019 15:26:34.454530,Booster
7,15 ,2,21-Jun-2019 15:26:34.521130,Booster
8,15 ,2,21-Jun-2019 15:26:34.587830,Booster
9,15 ,2,21-Jun-2019 15:26:34.654530,Booster
10,15 ,2,21-Jun-2019 15:26:34.721130,Booster
11,15 ,2,21-Jun-2019 15:26:34.787830,Booster
12,15 ,2,21-Jun-2019 15:26:34.854530,Booster
13,15 ,2,21-Jun-2019 15:26:34.921130,Booster
14,15 ,2,21-Jun-2019 15:26:34.987830,Booster
15,2A ,9,21-Jun-2019 15:26:34.987830,MI
16,AE ,2,21-Jun-2019 15:26:34.987830,NuMI
17,1D ,4,21-Jun-2019 15:26:35.054530,Booster
18,93 ,1,21-Jun-2019 15:26:35.054530,Accumulator
19,E9 ,20,21-Jun-2019 15:26:35.054530,Recycler
20,1C ,2,21-Jun-2019 15:26:35.121130,Booster
21,1C ,2,21-Jun-2019 15:26:35.187830,Booster
22,12 ,1,21-Jun-2019 15:26:35.254830,Booster
23,17 ,5,21-Jun-2019 15:26:35.320830,Booster
24,94 ,1,21-Jun-2019 15:26:35.320830,Accumulator
25,E9 ,20,21-Jun-2019 15:26:35.320830,Recycler
26,1C ,2,21-Jun-2019 15:26:35.387830,Booster
27,1C ,2,21-Jun-2019 15:26:35.454830,Booster
28,1D ,4,21-Jun-2019 15:26:35.520830,Booster
29,32 ,1,21-Jun-2019 15:26:35.520830,Switchyard
30,1D ,4,21-Jun-2019 15:26:35.587830,Booster
31,E3 ,6,21-Jun-2019 15:26:35.587830,Recycler
32,A5 ,2,21-Jun-2019 15:26:35.587830,NuMI
33,15 ,2,21-Jun-2019 15:26:35.654830,Booster
34,15 ,2,21-Jun-2019 15:26:35.720830,Booster
35,15 ,2,21-Jun-2019 15:26:35.787830,Booster
36,15 ,2,21-Jun-2019 15:26:35.854830,Booster
37,15 ,2,21-Jun-2019 15:26:35.920830,Booster
38,15 ,2,21-Jun-2019 15:26:35.987830,Booster
39,15 ,2,21-Jun-2019 15:26:36.054830,Booster
40,15 ,2,21-Jun-2019 15:26:36.120830,Booster
41,15 ,2,21-Jun-2019 15:26:36.187830,Booster
