,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 16:19:26.075823,Booster
1,E3 ,6,21-Jun-2019 16:19:26.075823,Recycler
2,A5 ,2,21-Jun-2019 16:19:26.075823,NuMI
3,15 ,2,21-Jun-2019 16:19:26.142522,Booster
4,15 ,2,21-Jun-2019 16:19:26.209123,Booster
5,15 ,2,21-Jun-2019 16:19:26.275823,Booster
6,15 ,2,21-Jun-2019 16:19:26.342523,Booster
7,15 ,2,21-Jun-2019 16:19:26.409123,Booster
8,15 ,2,21-Jun-2019 16:19:26.475823,Booster
9,15 ,2,21-Jun-2019 16:19:26.542523,Booster
10,15 ,2,21-Jun-2019 16:19:26.609123,Booster
11,15 ,2,21-Jun-2019 16:19:26.675823,Booster
12,15 ,2,21-Jun-2019 16:19:26.742523,Booster
13,15 ,2,21-Jun-2019 16:19:26.809123,Booster
14,15 ,2,21-Jun-2019 16:19:26.875823,Booster
15,2A ,9,21-Jun-2019 16:19:26.875823,MI
16,AE ,2,21-Jun-2019 16:19:26.875823,NuMI
17,1D ,4,21-Jun-2019 16:19:26.942523,Booster
18,93 ,1,21-Jun-2019 16:19:26.942523,Accumulator
19,E9 ,20,21-Jun-2019 16:19:26.942523,Recycler
20,1C ,2,21-Jun-2019 16:19:27.009123,Booster
21,1C ,2,21-Jun-2019 16:19:27.075823,Booster
22,12 ,1,21-Jun-2019 16:19:27.142823,Booster
23,17 ,5,21-Jun-2019 16:19:27.208823,Booster
24,94 ,1,21-Jun-2019 16:19:27.208823,Accumulator
25,E9 ,20,21-Jun-2019 16:19:27.208823,Recycler
26,1C ,2,21-Jun-2019 16:19:27.275823,Booster
27,1C ,2,21-Jun-2019 16:19:27.342823,Booster
28,1D ,4,21-Jun-2019 16:19:27.408823,Booster
29,32 ,1,21-Jun-2019 16:19:27.408823,Switchyard
30,1D ,4,21-Jun-2019 16:19:27.475823,Booster
31,E3 ,6,21-Jun-2019 16:19:27.475823,Recycler
32,A5 ,2,21-Jun-2019 16:19:27.475823,NuMI
33,15 ,2,21-Jun-2019 16:19:27.542823,Booster
34,15 ,2,21-Jun-2019 16:19:27.608823,Booster
35,15 ,2,21-Jun-2019 16:19:27.675823,Booster
36,15 ,2,21-Jun-2019 16:19:27.742823,Booster
37,15 ,2,21-Jun-2019 16:19:27.808823,Booster
38,15 ,2,21-Jun-2019 16:19:27.875823,Booster
39,15 ,2,21-Jun-2019 16:19:27.942823,Booster
40,15 ,2,21-Jun-2019 16:19:28.008823,Booster
41,15 ,2,21-Jun-2019 16:19:28.075823,Booster
42,15 ,2,21-Jun-2019 16:19:28.142823,Booster
43,15 ,2,21-Jun-2019 16:19:28.208823,Booster
44,15 ,2,21-Jun-2019 16:19:28.275823,Booster
45,2A ,9,21-Jun-2019 16:19:28.275823,MI
46,AE ,2,21-Jun-2019 16:19:28.275823,NuMI
47,1D ,4,21-Jun-2019 16:19:28.342823,Booster
48,93 ,1,21-Jun-2019 16:19:28.342823,Accumulator
49,E9 ,20,21-Jun-2019 16:19:28.342823,Recycler
50,1C ,2,21-Jun-2019 16:19:28.408823,Booster
51,1C ,2,21-Jun-2019 16:19:28.475823,Booster
52,1D ,4,21-Jun-2019 16:19:28.542823,Booster
53,1D ,4,21-Jun-2019 16:19:28.608823,Booster
54,94 ,1,21-Jun-2019 16:19:28.608823,Accumulator
55,E9 ,20,21-Jun-2019 16:19:28.608823,Recycler
56,1C ,2,21-Jun-2019 16:19:28.675823,Booster
57,1C ,2,21-Jun-2019 16:19:28.742823,Booster
58,1D ,4,21-Jun-2019 16:19:28.808823,Booster
59,1D ,4,21-Jun-2019 16:19:28.875823,Booster
60,E3 ,6,21-Jun-2019 16:19:28.875823,Recycler
61,A5 ,2,21-Jun-2019 16:19:28.875823,NuMI
62,15 ,2,21-Jun-2019 16:19:28.942823,Booster
63,15 ,2,21-Jun-2019 16:19:29.008823,Booster
64,15 ,2,21-Jun-2019 16:19:29.075823,Booster
65,15 ,2,21-Jun-2019 16:19:29.142823,Booster
66,15 ,2,21-Jun-2019 16:19:29.208823,Booster
67,15 ,2,21-Jun-2019 16:19:29.275823,Booster
68,15 ,2,21-Jun-2019 16:19:29.342823,Booster
69,15 ,2,21-Jun-2019 16:19:29.408823,Booster
70,15 ,2,21-Jun-2019 16:19:29.475823,Booster
71,15 ,2,21-Jun-2019 16:19:29.542823,Booster
72,15 ,2,21-Jun-2019 16:19:29.608823,Booster
73,15 ,2,21-Jun-2019 16:19:29.675823,Booster
74,2A ,9,21-Jun-2019 16:19:29.675823,MI
75,AE ,2,21-Jun-2019 16:19:29.675823,NuMI
76,1D ,4,21-Jun-2019 16:19:29.742823,Booster
77,93 ,1,21-Jun-2019 16:19:29.742823,Accumulator
78,E9 ,20,21-Jun-2019 16:19:29.742823,Recycler
79,1C ,2,21-Jun-2019 16:19:29.808823,Booster
80,1C ,2,21-Jun-2019 16:19:29.875823,Booster
81,1D ,4,21-Jun-2019 16:19:29.942823,Booster
82,1D ,4,21-Jun-2019 16:19:30.008823,Booster
83,94 ,1,21-Jun-2019 16:19:30.008823,Accumulator
84,E9 ,20,21-Jun-2019 16:19:30.008823,Recycler
85,1C ,2,21-Jun-2019 16:19:30.075823,Booster
86,1C ,2,21-Jun-2019 16:19:30.142823,Booster
87,1D ,4,21-Jun-2019 16:19:30.208823,Booster
88,1D ,4,21-Jun-2019 16:19:30.275823,Booster
89,1D ,4,21-Jun-2019 16:19:30.342823,Booster
90,1D ,4,21-Jun-2019 16:19:30.408823,Booster
91,30 ,1,21-Jun-2019 16:19:30.408823,Accumulator
92,1D ,4,21-Jun-2019 16:19:30.475823,Booster
93,E2 ,5,21-Jun-2019 16:19:30.608823,Recycler
94,13 ,2,21-Jun-2019 16:19:30.675823,Booster
95,1D ,4,21-Jun-2019 16:19:30.742823,Booster
96,1D ,4,21-Jun-2019 16:19:30.808823,Booster
97,1D ,4,21-Jun-2019 16:19:30.875823,Booster
98,1D ,4,21-Jun-2019 16:19:30.942823,Booster
99,20 ,23,21-Jun-2019 16:19:31.008823,MI
100,12 ,1,21-Jun-2019 16:19:31.408823,Booster
101,1D ,4,21-Jun-2019 16:19:31.475823,Booster
102,1D ,4,21-Jun-2019 16:19:31.542823,Booster
103,1D ,4,21-Jun-2019 16:19:31.608823,Booster
104,12 ,1,21-Jun-2019 16:19:31.675823,Booster
105,1D ,4,21-Jun-2019 16:19:31.742823,Booster
106,1D ,4,21-Jun-2019 16:19:31.808823,Booster
107,1D ,4,21-Jun-2019 16:19:31.875823,Booster
108,1D ,4,21-Jun-2019 16:19:31.942823,Booster
109,1D ,4,21-Jun-2019 16:19:32.008823,Booster
110,E0 ,2,21-Jun-2019 16:19:33.075823,Recycler
111,19 ,2,21-Jun-2019 16:19:33.142823,Booster
112,1D ,4,21-Jun-2019 16:19:33.208823,Booster
113,1D ,4,21-Jun-2019 16:19:33.275823,Booster
114,1D ,4,21-Jun-2019 16:19:33.342823,Booster
115,1D ,4,21-Jun-2019 16:19:33.408823,Booster
116,12 ,1,21-Jun-2019 16:19:33.875823,Booster
117,1D ,4,21-Jun-2019 16:19:33.942823,Booster
118,1D ,4,21-Jun-2019 16:19:34.008823,Booster
119,1D ,4,21-Jun-2019 16:19:34.075823,Booster
120,1D ,4,21-Jun-2019 16:19:34.142823,Booster
121,1D ,4,21-Jun-2019 16:19:34.208823,Booster
122,12 ,1,21-Jun-2019 16:19:34.342823,Booster
123,1D ,4,21-Jun-2019 16:19:34.408823,Booster
124,1D ,4,21-Jun-2019 16:19:34.475823,Booster
125,1D ,4,21-Jun-2019 16:19:34.542823,Booster
126,1D ,4,21-Jun-2019 16:19:34.608823,Booster
127,1D ,4,21-Jun-2019 16:19:34.675823,Booster
128,12 ,1,21-Jun-2019 16:19:35.075823,Booster
129,1D ,4,21-Jun-2019 16:19:35.142823,Booster
130,1D ,4,21-Jun-2019 16:19:35.208823,Booster
131,1D ,4,21-Jun-2019 16:19:35.275823,Booster
132,1D ,4,21-Jun-2019 16:19:35.342823,Booster
133,1D ,4,21-Jun-2019 16:19:35.408823,Booster
134,1D ,4,21-Jun-2019 16:19:35.475823,Booster
135,1D ,4,21-Jun-2019 16:19:35.542823,Booster
136,1D ,4,21-Jun-2019 16:19:35.608823,Booster
137,E3 ,6,21-Jun-2019 16:19:35.742823,Recycler
138,A5 ,2,21-Jun-2019 16:19:35.742823,NuMI
139,15 ,2,21-Jun-2019 16:19:35.808823,Booster
140,15 ,2,21-Jun-2019 16:19:35.875823,Booster
141,15 ,2,21-Jun-2019 16:19:35.942823,Booster
142,15 ,2,21-Jun-2019 16:19:36.008823,Booster
143,15 ,2,21-Jun-2019 16:19:36.075823,Booster
144,15 ,2,21-Jun-2019 16:19:36.145823,Booster
145,15 ,2,21-Jun-2019 16:19:36.205823,Booster
146,15 ,2,21-Jun-2019 16:19:36.275823,Booster
147,15 ,2,21-Jun-2019 16:19:36.345823,Booster
148,15 ,2,21-Jun-2019 16:19:36.405823,Booster
149,15 ,2,21-Jun-2019 16:19:36.475823,Booster
150,15 ,2,21-Jun-2019 16:19:36.545823,Booster
151,2A ,9,21-Jun-2019 16:19:36.545823,MI
152,AE ,2,21-Jun-2019 16:19:36.545823,NuMI
153,1D ,4,21-Jun-2019 16:19:36.605823,Booster
154,1D ,4,21-Jun-2019 16:19:36.675823,Booster
155,1D ,4,21-Jun-2019 16:19:36.745823,Booster
156,1D ,4,21-Jun-2019 16:19:36.805823,Booster
157,1D ,4,21-Jun-2019 16:19:36.875823,Booster
158,1D ,4,21-Jun-2019 16:19:36.945823,Booster
159,1D ,4,21-Jun-2019 16:19:37.005823,Booster
160,1D ,4,21-Jun-2019 16:19:37.075823,Booster
161,1D ,4,21-Jun-2019 16:19:37.145823,Booster
162,E3 ,6,21-Jun-2019 16:19:37.145823,Recycler
163,A5 ,2,21-Jun-2019 16:19:37.145823,NuMI
164,15 ,2,21-Jun-2019 16:19:37.205823,Booster
165,15 ,2,21-Jun-2019 16:19:37.275823,Booster
166,15 ,2,21-Jun-2019 16:19:37.345823,Booster
167,15 ,2,21-Jun-2019 16:19:37.405823,Booster
