,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 15:21:29.184048,Booster
1,E3 ,6,21-Jun-2019 15:21:29.184048,Recycler
2,A5 ,2,21-Jun-2019 15:21:29.184048,NuMI
3,15 ,2,21-Jun-2019 15:21:29.250747,Booster
4,15 ,2,21-Jun-2019 15:21:29.317348,Booster
5,15 ,2,21-Jun-2019 15:21:29.384048,Booster
6,15 ,2,21-Jun-2019 15:21:29.450748,Booster
7,15 ,2,21-Jun-2019 15:21:29.517348,Booster
8,15 ,2,21-Jun-2019 15:21:29.584048,Booster
9,15 ,2,21-Jun-2019 15:21:29.650748,Booster
10,15 ,2,21-Jun-2019 15:21:29.717348,Booster
11,15 ,2,21-Jun-2019 15:21:29.784048,Booster
12,15 ,2,21-Jun-2019 15:21:29.850748,Booster
13,15 ,2,21-Jun-2019 15:21:29.917348,Booster
14,15 ,2,21-Jun-2019 15:21:29.984048,Booster
15,2A ,9,21-Jun-2019 15:21:29.984048,MI
16,AE ,2,21-Jun-2019 15:21:29.984048,NuMI
17,1D ,4,21-Jun-2019 15:21:30.050748,Booster
18,93 ,1,21-Jun-2019 15:21:30.050748,Accumulator
19,E9 ,20,21-Jun-2019 15:21:30.050748,Recycler
20,1C ,2,21-Jun-2019 15:21:30.117348,Booster
21,1C ,2,21-Jun-2019 15:21:30.184048,Booster
22,12 ,1,21-Jun-2019 15:21:30.251048,Booster
23,17 ,5,21-Jun-2019 15:21:30.317048,Booster
24,94 ,1,21-Jun-2019 15:21:30.317048,Accumulator
25,E9 ,20,21-Jun-2019 15:21:30.317048,Recycler
26,1C ,2,21-Jun-2019 15:21:30.384048,Booster
27,1C ,2,21-Jun-2019 15:21:30.451048,Booster
28,1D ,4,21-Jun-2019 15:21:30.517048,Booster
29,32 ,1,21-Jun-2019 15:21:30.517048,Switchyard
30,1D ,4,21-Jun-2019 15:21:30.584048,Booster
31,E3 ,6,21-Jun-2019 15:21:30.584048,Recycler
32,A5 ,2,21-Jun-2019 15:21:30.584048,NuMI
33,15 ,2,21-Jun-2019 15:21:30.651048,Booster
34,15 ,2,21-Jun-2019 15:21:30.717048,Booster
35,15 ,2,21-Jun-2019 15:21:30.784048,Booster
36,15 ,2,21-Jun-2019 15:21:30.851048,Booster
37,15 ,2,21-Jun-2019 15:21:30.917048,Booster
38,15 ,2,21-Jun-2019 15:21:30.984048,Booster
39,15 ,2,21-Jun-2019 15:21:31.051048,Booster
40,15 ,2,21-Jun-2019 15:21:31.117048,Booster
41,15 ,2,21-Jun-2019 15:21:31.184048,Booster
42,15 ,2,21-Jun-2019 15:21:31.251048,Booster
43,15 ,2,21-Jun-2019 15:21:31.317048,Booster
44,15 ,2,21-Jun-2019 15:21:31.384048,Booster
45,2A ,9,21-Jun-2019 15:21:31.384048,MI
46,AE ,2,21-Jun-2019 15:21:31.384048,NuMI
47,1D ,4,21-Jun-2019 15:21:31.451048,Booster
48,93 ,1,21-Jun-2019 15:21:31.451048,Accumulator
49,E9 ,20,21-Jun-2019 15:21:31.451048,Recycler
50,1C ,2,21-Jun-2019 15:21:31.517048,Booster
51,1C ,2,21-Jun-2019 15:21:31.584048,Booster
52,1D ,4,21-Jun-2019 15:21:31.651048,Booster
53,1D ,4,21-Jun-2019 15:21:31.717048,Booster
54,94 ,1,21-Jun-2019 15:21:31.717048,Accumulator
55,E9 ,20,21-Jun-2019 15:21:31.717048,Recycler
56,1C ,2,21-Jun-2019 15:21:31.784048,Booster
57,1C ,2,21-Jun-2019 15:21:31.851048,Booster
58,1D ,4,21-Jun-2019 15:21:31.917048,Booster
59,1D ,4,21-Jun-2019 15:21:31.984048,Booster
60,E3 ,6,21-Jun-2019 15:21:31.984048,Recycler
61,A5 ,2,21-Jun-2019 15:21:31.984048,NuMI
62,15 ,2,21-Jun-2019 15:21:32.051048,Booster
63,15 ,2,21-Jun-2019 15:21:32.117048,Booster
64,15 ,2,21-Jun-2019 15:21:32.184048,Booster
65,15 ,2,21-Jun-2019 15:21:32.251048,Booster
66,15 ,2,21-Jun-2019 15:21:32.317048,Booster
67,15 ,2,21-Jun-2019 15:21:32.384048,Booster
68,15 ,2,21-Jun-2019 15:21:32.451048,Booster
69,15 ,2,21-Jun-2019 15:21:32.517048,Booster
70,15 ,2,21-Jun-2019 15:21:32.584048,Booster
71,15 ,2,21-Jun-2019 15:21:32.651048,Booster
72,15 ,2,21-Jun-2019 15:21:32.717048,Booster
73,15 ,2,21-Jun-2019 15:21:32.784048,Booster
74,2A ,9,21-Jun-2019 15:21:32.784048,MI
75,AE ,2,21-Jun-2019 15:21:32.784048,NuMI
76,1D ,4,21-Jun-2019 15:21:32.851048,Booster
77,93 ,1,21-Jun-2019 15:21:32.851048,Accumulator
78,E9 ,20,21-Jun-2019 15:21:32.851048,Recycler
79,1C ,2,21-Jun-2019 15:21:32.917048,Booster
80,1C ,2,21-Jun-2019 15:21:32.984048,Booster
81,1D ,4,21-Jun-2019 15:21:33.051048,Booster
82,1D ,4,21-Jun-2019 15:21:33.117048,Booster
83,94 ,1,21-Jun-2019 15:21:33.117048,Accumulator
84,E9 ,20,21-Jun-2019 15:21:33.117048,Recycler
85,1C ,2,21-Jun-2019 15:21:33.184048,Booster
86,1C ,2,21-Jun-2019 15:21:33.251048,Booster
87,1D ,4,21-Jun-2019 15:21:33.317048,Booster
88,1D ,4,21-Jun-2019 15:21:33.384048,Booster
89,1D ,4,21-Jun-2019 15:21:33.451048,Booster
90,1D ,4,21-Jun-2019 15:21:33.517048,Booster
91,30 ,1,21-Jun-2019 15:21:33.517048,Accumulator
92,1D ,4,21-Jun-2019 15:21:33.584048,Booster
93,E2 ,5,21-Jun-2019 15:21:33.717048,Recycler
94,13 ,2,21-Jun-2019 15:21:33.784048,Booster
95,1D ,4,21-Jun-2019 15:21:33.851048,Booster
96,1D ,4,21-Jun-2019 15:21:33.917048,Booster
97,1D ,4,21-Jun-2019 15:21:33.984048,Booster
98,1D ,4,21-Jun-2019 15:21:34.051048,Booster
99,20 ,23,21-Jun-2019 15:21:34.117048,MI
100,12 ,1,21-Jun-2019 15:21:34.517048,Booster
101,1D ,4,21-Jun-2019 15:21:34.584048,Booster
102,1D ,4,21-Jun-2019 15:21:34.651048,Booster
103,1D ,4,21-Jun-2019 15:21:34.717048,Booster
104,12 ,1,21-Jun-2019 15:21:34.784048,Booster
105,1D ,4,21-Jun-2019 15:21:34.851048,Booster
106,1D ,4,21-Jun-2019 15:21:34.917048,Booster
107,1D ,4,21-Jun-2019 15:21:34.984048,Booster
108,1D ,4,21-Jun-2019 15:21:35.051048,Booster
109,1D ,4,21-Jun-2019 15:21:35.117048,Booster
110,E0 ,2,21-Jun-2019 15:21:36.184048,Recycler
111,19 ,2,21-Jun-2019 15:21:36.251048,Booster
112,1D ,4,21-Jun-2019 15:21:36.317048,Booster
113,1D ,4,21-Jun-2019 15:21:36.384048,Booster
114,1D ,4,21-Jun-2019 15:21:36.451048,Booster
115,1D ,4,21-Jun-2019 15:21:36.517048,Booster
116,12 ,1,21-Jun-2019 15:21:36.984048,Booster
117,1D ,4,21-Jun-2019 15:21:37.051048,Booster
118,1D ,4,21-Jun-2019 15:21:37.117048,Booster
119,1D ,4,21-Jun-2019 15:21:37.184048,Booster
120,1D ,4,21-Jun-2019 15:21:37.251048,Booster
121,1D ,4,21-Jun-2019 15:21:37.317048,Booster
122,12 ,1,21-Jun-2019 15:21:37.451048,Booster
123,1D ,4,21-Jun-2019 15:21:37.517048,Booster
124,1D ,4,21-Jun-2019 15:21:37.584048,Booster
125,1D ,4,21-Jun-2019 15:21:37.651048,Booster
126,1D ,4,21-Jun-2019 15:21:37.717048,Booster
127,1D ,4,21-Jun-2019 15:21:37.784048,Booster
128,12 ,1,21-Jun-2019 15:21:38.184048,Booster
129,1D ,4,21-Jun-2019 15:21:38.251048,Booster
130,1D ,4,21-Jun-2019 15:21:38.317048,Booster
131,1D ,4,21-Jun-2019 15:21:38.384048,Booster
132,1D ,4,21-Jun-2019 15:21:38.451048,Booster
133,1D ,4,21-Jun-2019 15:21:38.517048,Booster
134,1D ,4,21-Jun-2019 15:21:38.584048,Booster
135,1D ,4,21-Jun-2019 15:21:38.651048,Booster
136,1D ,4,21-Jun-2019 15:21:38.717048,Booster
137,E3 ,6,21-Jun-2019 15:21:38.851048,Recycler
138,A5 ,2,21-Jun-2019 15:21:38.851048,NuMI
139,15 ,2,21-Jun-2019 15:21:38.917048,Booster
140,15 ,2,21-Jun-2019 15:21:38.984048,Booster
141,15 ,2,21-Jun-2019 15:21:39.051048,Booster
142,15 ,2,21-Jun-2019 15:21:39.117048,Booster
143,15 ,2,21-Jun-2019 15:21:39.184048,Booster
144,15 ,2,21-Jun-2019 15:21:39.254048,Booster
145,15 ,2,21-Jun-2019 15:21:39.314048,Booster
146,15 ,2,21-Jun-2019 15:21:39.384048,Booster
147,15 ,2,21-Jun-2019 15:21:39.454048,Booster
148,15 ,2,21-Jun-2019 15:21:39.514048,Booster
149,15 ,2,21-Jun-2019 15:21:39.584048,Booster
150,15 ,2,21-Jun-2019 15:21:39.654048,Booster
151,2A ,9,21-Jun-2019 15:21:39.654048,MI
152,AE ,2,21-Jun-2019 15:21:39.654048,NuMI
153,1D ,4,21-Jun-2019 15:21:39.714048,Booster
154,1D ,4,21-Jun-2019 15:21:39.784048,Booster
155,1D ,4,21-Jun-2019 15:21:39.854048,Booster
156,1D ,4,21-Jun-2019 15:21:39.914048,Booster
157,1D ,4,21-Jun-2019 15:21:39.984048,Booster
158,1D ,4,21-Jun-2019 15:21:40.054048,Booster
159,1D ,4,21-Jun-2019 15:21:40.114048,Booster
160,1D ,4,21-Jun-2019 15:21:40.184048,Booster
161,1D ,4,21-Jun-2019 15:21:40.254048,Booster
162,E3 ,6,21-Jun-2019 15:21:40.254048,Recycler
163,A5 ,2,21-Jun-2019 15:21:40.254048,NuMI
