,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 15:07:15.078753,Booster
1,E3 ,6,21-Jun-2019 15:07:15.078753,Recycler
2,A5 ,2,21-Jun-2019 15:07:15.078753,NuMI
3,15 ,2,21-Jun-2019 15:07:15.145452,Booster
4,15 ,2,21-Jun-2019 15:07:15.212053,Booster
5,15 ,2,21-Jun-2019 15:07:15.278753,Booster
6,15 ,2,21-Jun-2019 15:07:15.345453,Booster
7,15 ,2,21-Jun-2019 15:07:15.412053,Booster
8,15 ,2,21-Jun-2019 15:07:15.478753,Booster
9,15 ,2,21-Jun-2019 15:07:15.545453,Booster
10,15 ,2,21-Jun-2019 15:07:15.612053,Booster
11,15 ,2,21-Jun-2019 15:07:15.678753,Booster
12,15 ,2,21-Jun-2019 15:07:15.745453,Booster
13,15 ,2,21-Jun-2019 15:07:15.812053,Booster
14,15 ,2,21-Jun-2019 15:07:15.878753,Booster
15,2A ,9,21-Jun-2019 15:07:15.878753,MI
16,AE ,2,21-Jun-2019 15:07:15.878753,NuMI
17,1D ,4,21-Jun-2019 15:07:15.945453,Booster
18,93 ,1,21-Jun-2019 15:07:15.945453,Accumulator
19,E9 ,20,21-Jun-2019 15:07:15.945453,Recycler
20,1C ,2,21-Jun-2019 15:07:16.012053,Booster
21,1C ,2,21-Jun-2019 15:07:16.078753,Booster
22,12 ,1,21-Jun-2019 15:07:16.145753,Booster
23,17 ,5,21-Jun-2019 15:07:16.211753,Booster
24,94 ,1,21-Jun-2019 15:07:16.211753,Accumulator
25,E9 ,20,21-Jun-2019 15:07:16.211753,Recycler
26,1C ,2,21-Jun-2019 15:07:16.278753,Booster
27,1C ,2,21-Jun-2019 15:07:16.345753,Booster
28,1D ,4,21-Jun-2019 15:07:16.411753,Booster
29,32 ,1,21-Jun-2019 15:07:16.411753,Switchyard
30,1D ,4,21-Jun-2019 15:07:16.478753,Booster
31,E3 ,6,21-Jun-2019 15:07:16.478753,Recycler
32,A5 ,2,21-Jun-2019 15:07:16.478753,NuMI
33,15 ,2,21-Jun-2019 15:07:16.545753,Booster
34,15 ,2,21-Jun-2019 15:07:16.611753,Booster
35,15 ,2,21-Jun-2019 15:07:16.678753,Booster
36,15 ,2,21-Jun-2019 15:07:16.745753,Booster
37,15 ,2,21-Jun-2019 15:07:16.811753,Booster
38,15 ,2,21-Jun-2019 15:07:16.878753,Booster
39,15 ,2,21-Jun-2019 15:07:16.945753,Booster
40,15 ,2,21-Jun-2019 15:07:17.011753,Booster
41,15 ,2,21-Jun-2019 15:07:17.078753,Booster
42,15 ,2,21-Jun-2019 15:07:17.145753,Booster
43,15 ,2,21-Jun-2019 15:07:17.211753,Booster
44,15 ,2,21-Jun-2019 15:07:17.278753,Booster
45,2A ,9,21-Jun-2019 15:07:17.278753,MI
46,AE ,2,21-Jun-2019 15:07:17.278753,NuMI
47,1D ,4,21-Jun-2019 15:07:17.345753,Booster
48,93 ,1,21-Jun-2019 15:07:17.345753,Accumulator
49,E9 ,20,21-Jun-2019 15:07:17.345753,Recycler
50,1C ,2,21-Jun-2019 15:07:17.411753,Booster
51,1C ,2,21-Jun-2019 15:07:17.478753,Booster
52,1D ,4,21-Jun-2019 15:07:17.545753,Booster
53,1D ,4,21-Jun-2019 15:07:17.611753,Booster
54,94 ,1,21-Jun-2019 15:07:17.611753,Accumulator
55,E9 ,20,21-Jun-2019 15:07:17.611753,Recycler
56,1C ,2,21-Jun-2019 15:07:17.678753,Booster
57,1C ,2,21-Jun-2019 15:07:17.745753,Booster
58,1D ,4,21-Jun-2019 15:07:17.811753,Booster
59,1D ,4,21-Jun-2019 15:07:17.878753,Booster
60,E3 ,6,21-Jun-2019 15:07:17.878753,Recycler
61,A5 ,2,21-Jun-2019 15:07:17.878753,NuMI
62,15 ,2,21-Jun-2019 15:07:17.945753,Booster
63,15 ,2,21-Jun-2019 15:07:18.011753,Booster
64,15 ,2,21-Jun-2019 15:07:18.078753,Booster
65,15 ,2,21-Jun-2019 15:07:18.145753,Booster
66,15 ,2,21-Jun-2019 15:07:18.211753,Booster
67,15 ,2,21-Jun-2019 15:07:18.278753,Booster
68,15 ,2,21-Jun-2019 15:07:18.345753,Booster
69,15 ,2,21-Jun-2019 15:07:18.411753,Booster
70,15 ,2,21-Jun-2019 15:07:18.478753,Booster
71,15 ,2,21-Jun-2019 15:07:18.545753,Booster
72,15 ,2,21-Jun-2019 15:07:18.611753,Booster
73,15 ,2,21-Jun-2019 15:07:18.678753,Booster
74,2A ,9,21-Jun-2019 15:07:18.678753,MI
75,AE ,2,21-Jun-2019 15:07:18.678753,NuMI
76,1D ,4,21-Jun-2019 15:07:18.745753,Booster
77,93 ,1,21-Jun-2019 15:07:18.745753,Accumulator
78,E9 ,20,21-Jun-2019 15:07:18.745753,Recycler
79,1C ,2,21-Jun-2019 15:07:18.811753,Booster
80,1C ,2,21-Jun-2019 15:07:18.878753,Booster
81,1D ,4,21-Jun-2019 15:07:18.945753,Booster
82,1D ,4,21-Jun-2019 15:07:19.011753,Booster
83,94 ,1,21-Jun-2019 15:07:19.011753,Accumulator
84,E9 ,20,21-Jun-2019 15:07:19.011753,Recycler
85,1C ,2,21-Jun-2019 15:07:19.078753,Booster
86,1C ,2,21-Jun-2019 15:07:19.145753,Booster
87,1D ,4,21-Jun-2019 15:07:19.211753,Booster
88,1D ,4,21-Jun-2019 15:07:19.278753,Booster
89,1D ,4,21-Jun-2019 15:07:19.345753,Booster
90,1D ,4,21-Jun-2019 15:07:19.411753,Booster
91,30 ,1,21-Jun-2019 15:07:19.411753,Accumulator
92,1D ,4,21-Jun-2019 15:07:19.478753,Booster
93,E2 ,5,21-Jun-2019 15:07:19.611753,Recycler
94,13 ,2,21-Jun-2019 15:07:19.678753,Booster
