,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 15:25:33.087146,Booster
1,E3 ,6,21-Jun-2019 15:25:33.087146,Recycler
2,A5 ,2,21-Jun-2019 15:25:33.087146,NuMI
3,15 ,2,21-Jun-2019 15:25:33.153845,Booster
4,15 ,2,21-Jun-2019 15:25:33.220446,Booster
5,15 ,2,21-Jun-2019 15:25:33.287146,Booster
6,15 ,2,21-Jun-2019 15:25:33.353846,Booster
7,15 ,2,21-Jun-2019 15:25:33.420446,Booster
8,15 ,2,21-Jun-2019 15:25:33.487146,Booster
9,15 ,2,21-Jun-2019 15:25:33.553846,Booster
10,15 ,2,21-Jun-2019 15:25:33.620446,Booster
11,15 ,2,21-Jun-2019 15:25:33.687146,Booster
12,15 ,2,21-Jun-2019 15:25:33.753846,Booster
13,15 ,2,21-Jun-2019 15:25:33.820446,Booster
14,15 ,2,21-Jun-2019 15:25:33.887146,Booster
15,2A ,9,21-Jun-2019 15:25:33.887146,MI
16,AE ,2,21-Jun-2019 15:25:33.887146,NuMI
17,1D ,4,21-Jun-2019 15:25:33.953846,Booster
18,93 ,1,21-Jun-2019 15:25:33.953846,Accumulator
19,E9 ,20,21-Jun-2019 15:25:33.953846,Recycler
20,1C ,2,21-Jun-2019 15:25:34.020446,Booster
21,1C ,2,21-Jun-2019 15:25:34.087146,Booster
22,12 ,1,21-Jun-2019 15:25:34.154146,Booster
23,17 ,5,21-Jun-2019 15:25:34.220146,Booster
24,94 ,1,21-Jun-2019 15:25:34.220146,Accumulator
25,E9 ,20,21-Jun-2019 15:25:34.220146,Recycler
26,1C ,2,21-Jun-2019 15:25:34.287146,Booster
27,1C ,2,21-Jun-2019 15:25:34.354146,Booster
28,1D ,4,21-Jun-2019 15:25:34.420146,Booster
29,32 ,1,21-Jun-2019 15:25:34.420146,Switchyard
30,1D ,4,21-Jun-2019 15:25:34.487146,Booster
31,E3 ,6,21-Jun-2019 15:25:34.487146,Recycler
32,A5 ,2,21-Jun-2019 15:25:34.487146,NuMI
33,15 ,2,21-Jun-2019 15:25:34.554146,Booster
34,15 ,2,21-Jun-2019 15:25:34.620146,Booster
35,15 ,2,21-Jun-2019 15:25:34.687146,Booster
36,15 ,2,21-Jun-2019 15:25:34.754146,Booster
37,15 ,2,21-Jun-2019 15:25:34.820146,Booster
38,15 ,2,21-Jun-2019 15:25:34.887146,Booster
39,15 ,2,21-Jun-2019 15:25:34.954146,Booster
40,15 ,2,21-Jun-2019 15:25:35.020146,Booster
41,15 ,2,21-Jun-2019 15:25:35.087146,Booster
42,15 ,2,21-Jun-2019 15:25:35.154146,Booster
43,15 ,2,21-Jun-2019 15:25:35.220146,Booster
44,15 ,2,21-Jun-2019 15:25:35.287146,Booster
45,2A ,9,21-Jun-2019 15:25:35.287146,MI
46,AE ,2,21-Jun-2019 15:25:35.287146,NuMI
47,1D ,4,21-Jun-2019 15:25:35.354146,Booster
48,93 ,1,21-Jun-2019 15:25:35.354146,Accumulator
49,E9 ,20,21-Jun-2019 15:25:35.354146,Recycler
50,1C ,2,21-Jun-2019 15:25:35.420146,Booster
51,1C ,2,21-Jun-2019 15:25:35.487146,Booster
52,1D ,4,21-Jun-2019 15:25:35.554146,Booster
53,1D ,4,21-Jun-2019 15:25:35.620146,Booster
54,94 ,1,21-Jun-2019 15:25:35.620146,Accumulator
55,E9 ,20,21-Jun-2019 15:25:35.620146,Recycler
56,1C ,2,21-Jun-2019 15:25:35.687146,Booster
57,1C ,2,21-Jun-2019 15:25:35.754146,Booster
58,1D ,4,21-Jun-2019 15:25:35.820146,Booster
59,1D ,4,21-Jun-2019 15:25:35.887146,Booster
60,E3 ,6,21-Jun-2019 15:25:35.887146,Recycler
61,A5 ,2,21-Jun-2019 15:25:35.887146,NuMI
62,15 ,2,21-Jun-2019 15:25:35.954146,Booster
63,15 ,2,21-Jun-2019 15:25:36.020146,Booster
64,15 ,2,21-Jun-2019 15:25:36.087146,Booster
65,15 ,2,21-Jun-2019 15:25:36.154146,Booster
66,15 ,2,21-Jun-2019 15:25:36.220146,Booster
67,15 ,2,21-Jun-2019 15:25:36.287146,Booster
68,15 ,2,21-Jun-2019 15:25:36.354146,Booster
69,15 ,2,21-Jun-2019 15:25:36.420146,Booster
70,15 ,2,21-Jun-2019 15:25:36.487146,Booster
71,15 ,2,21-Jun-2019 15:25:36.554146,Booster
72,15 ,2,21-Jun-2019 15:25:36.620146,Booster
73,15 ,2,21-Jun-2019 15:25:36.687146,Booster
74,2A ,9,21-Jun-2019 15:25:36.687146,MI
75,AE ,2,21-Jun-2019 15:25:36.687146,NuMI
76,1D ,4,21-Jun-2019 15:25:36.754146,Booster
77,93 ,1,21-Jun-2019 15:25:36.754146,Accumulator
78,E9 ,20,21-Jun-2019 15:25:36.754146,Recycler
79,1C ,2,21-Jun-2019 15:25:36.820146,Booster
80,1C ,2,21-Jun-2019 15:25:36.887146,Booster
81,1D ,4,21-Jun-2019 15:25:36.954146,Booster
82,1D ,4,21-Jun-2019 15:25:37.020146,Booster
83,94 ,1,21-Jun-2019 15:25:37.020146,Accumulator
84,E9 ,20,21-Jun-2019 15:25:37.020146,Recycler
85,1C ,2,21-Jun-2019 15:25:37.087146,Booster
86,1C ,2,21-Jun-2019 15:25:37.154146,Booster
87,1D ,4,21-Jun-2019 15:25:37.220146,Booster
88,1D ,4,21-Jun-2019 15:25:37.287146,Booster
89,1D ,4,21-Jun-2019 15:25:37.354146,Booster
90,1D ,4,21-Jun-2019 15:25:37.420146,Booster
91,30 ,1,21-Jun-2019 15:25:37.420146,Accumulator
92,1D ,4,21-Jun-2019 15:25:37.487146,Booster
93,E2 ,5,21-Jun-2019 15:25:37.620146,Recycler
94,13 ,2,21-Jun-2019 15:25:37.687146,Booster
95,1D ,4,21-Jun-2019 15:25:37.754146,Booster
96,1D ,4,21-Jun-2019 15:25:37.820146,Booster
97,1D ,4,21-Jun-2019 15:25:37.887146,Booster
98,1D ,4,21-Jun-2019 15:25:37.954146,Booster
99,20 ,23,21-Jun-2019 15:25:38.020146,MI
100,12 ,1,21-Jun-2019 15:25:38.420146,Booster
101,1D ,4,21-Jun-2019 15:25:38.487146,Booster
102,1D ,4,21-Jun-2019 15:25:38.554146,Booster
103,1D ,4,21-Jun-2019 15:25:38.620146,Booster
104,12 ,1,21-Jun-2019 15:25:38.687146,Booster
105,1D ,4,21-Jun-2019 15:25:38.754146,Booster
106,1D ,4,21-Jun-2019 15:25:38.820146,Booster
107,1D ,4,21-Jun-2019 15:25:38.887146,Booster
108,1D ,4,21-Jun-2019 15:25:38.954146,Booster
109,1D ,4,21-Jun-2019 15:25:39.020146,Booster
110,E0 ,2,21-Jun-2019 15:25:40.087146,Recycler
111,19 ,2,21-Jun-2019 15:25:40.154146,Booster
112,1D ,4,21-Jun-2019 15:25:40.220146,Booster
113,1D ,4,21-Jun-2019 15:25:40.287146,Booster
114,1D ,4,21-Jun-2019 15:25:40.354146,Booster
115,1D ,4,21-Jun-2019 15:25:40.420146,Booster
116,12 ,1,21-Jun-2019 15:25:40.887146,Booster
117,1D ,4,21-Jun-2019 15:25:40.954146,Booster
118,1D ,4,21-Jun-2019 15:25:41.020146,Booster
119,1D ,4,21-Jun-2019 15:25:41.087146,Booster
120,1D ,4,21-Jun-2019 15:25:41.154146,Booster
121,1D ,4,21-Jun-2019 15:25:41.220146,Booster
122,12 ,1,21-Jun-2019 15:25:41.354146,Booster
123,1D ,4,21-Jun-2019 15:25:41.420146,Booster
124,1D ,4,21-Jun-2019 15:25:41.487146,Booster
125,1D ,4,21-Jun-2019 15:25:41.554146,Booster
126,1D ,4,21-Jun-2019 15:25:41.620146,Booster
127,1D ,4,21-Jun-2019 15:25:41.687146,Booster
128,12 ,1,21-Jun-2019 15:25:42.087146,Booster
129,1D ,4,21-Jun-2019 15:25:42.154146,Booster
130,1D ,4,21-Jun-2019 15:25:42.220146,Booster
131,1D ,4,21-Jun-2019 15:25:42.287146,Booster
132,1D ,4,21-Jun-2019 15:25:42.354146,Booster
133,1D ,4,21-Jun-2019 15:25:42.420146,Booster
134,1D ,4,21-Jun-2019 15:25:42.487146,Booster
135,1D ,4,21-Jun-2019 15:25:42.554146,Booster
136,1D ,4,21-Jun-2019 15:25:42.620146,Booster
137,E3 ,6,21-Jun-2019 15:25:42.754146,Recycler
138,A5 ,2,21-Jun-2019 15:25:42.754146,NuMI
139,15 ,2,21-Jun-2019 15:25:42.820146,Booster
140,15 ,2,21-Jun-2019 15:25:42.887146,Booster
141,15 ,2,21-Jun-2019 15:25:42.954146,Booster
142,15 ,2,21-Jun-2019 15:25:43.020146,Booster
143,15 ,2,21-Jun-2019 15:25:43.087146,Booster
144,15 ,2,21-Jun-2019 15:25:43.157146,Booster
145,15 ,2,21-Jun-2019 15:25:43.217146,Booster
146,15 ,2,21-Jun-2019 15:25:43.287146,Booster
147,15 ,2,21-Jun-2019 15:25:43.357146,Booster
148,15 ,2,21-Jun-2019 15:25:43.417146,Booster
149,15 ,2,21-Jun-2019 15:25:43.487146,Booster
150,15 ,2,21-Jun-2019 15:25:43.557146,Booster
151,2A ,9,21-Jun-2019 15:25:43.557146,MI
152,AE ,2,21-Jun-2019 15:25:43.557146,NuMI
153,1D ,4,21-Jun-2019 15:25:43.617146,Booster
154,1D ,4,21-Jun-2019 15:25:43.687146,Booster
155,1D ,4,21-Jun-2019 15:25:43.757146,Booster
156,1D ,4,21-Jun-2019 15:25:43.817146,Booster
157,1D ,4,21-Jun-2019 15:25:43.887146,Booster
158,1D ,4,21-Jun-2019 15:25:43.957146,Booster
159,1D ,4,21-Jun-2019 15:25:44.017146,Booster
160,1D ,4,21-Jun-2019 15:25:44.087146,Booster
161,1D ,4,21-Jun-2019 15:25:44.157146,Booster
162,E3 ,6,21-Jun-2019 15:25:44.157146,Recycler
163,A5 ,2,21-Jun-2019 15:25:44.157146,NuMI
164,15 ,2,21-Jun-2019 15:25:44.217146,Booster
165,15 ,2,21-Jun-2019 15:25:44.287146,Booster
166,15 ,2,21-Jun-2019 15:25:44.357146,Booster
167,15 ,2,21-Jun-2019 15:25:44.417146,Booster
168,15 ,2,21-Jun-2019 15:25:44.487146,Booster
169,15 ,2,21-Jun-2019 15:25:44.557146,Booster
170,15 ,2,21-Jun-2019 15:25:44.617146,Booster
171,15 ,2,21-Jun-2019 15:25:44.687146,Booster
172,15 ,2,21-Jun-2019 15:25:44.757146,Booster
173,15 ,2,21-Jun-2019 15:25:44.817146,Booster
174,15 ,2,21-Jun-2019 15:25:44.887146,Booster
175,15 ,2,21-Jun-2019 15:25:44.957146,Booster
176,2A ,9,21-Jun-2019 15:25:44.957146,MI
177,AE ,2,21-Jun-2019 15:25:44.957146,NuMI
178,12 ,1,21-Jun-2019 15:25:45.017146,Booster
179,17 ,5,21-Jun-2019 15:25:45.087146,Booster
180,1D ,4,21-Jun-2019 15:25:45.157146,Booster
181,1D ,4,21-Jun-2019 15:25:45.217146,Booster
182,1D ,4,21-Jun-2019 15:25:45.287146,Booster
183,1D ,4,21-Jun-2019 15:25:45.357146,Booster
184,1D ,4,21-Jun-2019 15:25:45.417146,Booster
185,1D ,4,21-Jun-2019 15:25:45.487146,Booster
186,1D ,4,21-Jun-2019 15:25:45.557146,Booster
187,E3 ,6,21-Jun-2019 15:25:45.557146,Recycler
188,A5 ,2,21-Jun-2019 15:25:45.557146,NuMI
189,15 ,2,21-Jun-2019 15:25:45.617146,Booster
190,15 ,2,21-Jun-2019 15:25:45.687146,Booster
191,15 ,2,21-Jun-2019 15:25:45.757146,Booster
192,15 ,2,21-Jun-2019 15:25:45.817146,Booster
193,15 ,2,21-Jun-2019 15:25:45.887146,Booster
194,15 ,2,21-Jun-2019 15:25:45.957146,Booster
195,15 ,2,21-Jun-2019 15:25:46.017146,Booster
196,15 ,2,21-Jun-2019 15:25:46.087146,Booster
197,15 ,2,21-Jun-2019 15:25:46.157146,Booster
198,15 ,2,21-Jun-2019 15:25:46.217146,Booster
199,15 ,2,21-Jun-2019 15:25:46.287146,Booster
200,15 ,2,21-Jun-2019 15:25:46.357146,Booster
201,2A ,9,21-Jun-2019 15:25:46.357146,MI
202,AE ,2,21-Jun-2019 15:25:46.357146,NuMI
203,1D ,4,21-Jun-2019 15:25:46.417146,Booster
204,1D ,4,21-Jun-2019 15:25:46.487146,Booster
205,1D ,4,21-Jun-2019 15:25:46.557146,Booster
206,1D ,4,21-Jun-2019 15:25:46.617146,Booster
207,1D ,4,21-Jun-2019 15:25:46.687146,Booster
208,1D ,4,21-Jun-2019 15:25:46.757146,Booster
209,1D ,4,21-Jun-2019 15:25:46.817146,Booster
210,1D ,4,21-Jun-2019 15:25:46.887146,Booster
211,1D ,4,21-Jun-2019 15:25:46.957146,Booster
212,E3 ,6,21-Jun-2019 15:25:46.957146,Recycler
213,A5 ,2,21-Jun-2019 15:25:46.957146,NuMI
214,15 ,2,21-Jun-2019 15:25:47.017146,Booster
215,15 ,2,21-Jun-2019 15:25:47.087146,Booster
216,15 ,2,21-Jun-2019 15:25:47.157146,Booster
217,15 ,2,21-Jun-2019 15:25:47.217146,Booster
218,15 ,2,21-Jun-2019 15:25:47.287146,Booster
219,15 ,2,21-Jun-2019 15:25:47.357146,Booster
