,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 16:06:13.092714,Booster
1,E3 ,6,21-Jun-2019 16:06:13.092714,Recycler
2,A5 ,2,21-Jun-2019 16:06:13.092714,NuMI
3,15 ,2,21-Jun-2019 16:06:13.159413,Booster
4,15 ,2,21-Jun-2019 16:06:13.226014,Booster
5,15 ,2,21-Jun-2019 16:06:13.292714,Booster
6,15 ,2,21-Jun-2019 16:06:13.359414,Booster
7,15 ,2,21-Jun-2019 16:06:13.426014,Booster
8,15 ,2,21-Jun-2019 16:06:13.492714,Booster
9,15 ,2,21-Jun-2019 16:06:13.559414,Booster
10,15 ,2,21-Jun-2019 16:06:13.626014,Booster
11,15 ,2,21-Jun-2019 16:06:13.692714,Booster
12,15 ,2,21-Jun-2019 16:06:13.759414,Booster
13,15 ,2,21-Jun-2019 16:06:13.826014,Booster
14,15 ,2,21-Jun-2019 16:06:13.892714,Booster
15,2A ,9,21-Jun-2019 16:06:13.892714,MI
16,AE ,2,21-Jun-2019 16:06:13.892714,NuMI
17,1D ,4,21-Jun-2019 16:06:13.959414,Booster
18,93 ,1,21-Jun-2019 16:06:13.959414,Accumulator
19,E9 ,20,21-Jun-2019 16:06:13.959414,Recycler
20,1C ,2,21-Jun-2019 16:06:14.026014,Booster
21,1C ,2,21-Jun-2019 16:06:14.092714,Booster
22,12 ,1,21-Jun-2019 16:06:14.159714,Booster
23,17 ,5,21-Jun-2019 16:06:14.225714,Booster
24,94 ,1,21-Jun-2019 16:06:14.225714,Accumulator
25,E9 ,20,21-Jun-2019 16:06:14.225714,Recycler
26,1C ,2,21-Jun-2019 16:06:14.292714,Booster
27,1C ,2,21-Jun-2019 16:06:14.359714,Booster
28,1D ,4,21-Jun-2019 16:06:14.425714,Booster
29,32 ,1,21-Jun-2019 16:06:14.425714,Switchyard
30,1D ,4,21-Jun-2019 16:06:14.492714,Booster
31,E3 ,6,21-Jun-2019 16:06:14.492714,Recycler
32,A5 ,2,21-Jun-2019 16:06:14.492714,NuMI
33,15 ,2,21-Jun-2019 16:06:14.559714,Booster
34,15 ,2,21-Jun-2019 16:06:14.625714,Booster
35,15 ,2,21-Jun-2019 16:06:14.692714,Booster
36,15 ,2,21-Jun-2019 16:06:14.759714,Booster
37,15 ,2,21-Jun-2019 16:06:14.825714,Booster
38,15 ,2,21-Jun-2019 16:06:14.892714,Booster
39,15 ,2,21-Jun-2019 16:06:14.959714,Booster
40,15 ,2,21-Jun-2019 16:06:15.025714,Booster
41,15 ,2,21-Jun-2019 16:06:15.092714,Booster
42,15 ,2,21-Jun-2019 16:06:15.159714,Booster
43,15 ,2,21-Jun-2019 16:06:15.225714,Booster
44,15 ,2,21-Jun-2019 16:06:15.292714,Booster
45,2A ,9,21-Jun-2019 16:06:15.292714,MI
46,AE ,2,21-Jun-2019 16:06:15.292714,NuMI
47,1D ,4,21-Jun-2019 16:06:15.359714,Booster
48,93 ,1,21-Jun-2019 16:06:15.359714,Accumulator
49,E9 ,20,21-Jun-2019 16:06:15.359714,Recycler
50,1C ,2,21-Jun-2019 16:06:15.425714,Booster
51,1C ,2,21-Jun-2019 16:06:15.492714,Booster
52,1D ,4,21-Jun-2019 16:06:15.559714,Booster
53,1D ,4,21-Jun-2019 16:06:15.625714,Booster
54,94 ,1,21-Jun-2019 16:06:15.625714,Accumulator
55,E9 ,20,21-Jun-2019 16:06:15.625714,Recycler
56,1C ,2,21-Jun-2019 16:06:15.692714,Booster
57,1C ,2,21-Jun-2019 16:06:15.759714,Booster
58,1D ,4,21-Jun-2019 16:06:15.825714,Booster
59,1D ,4,21-Jun-2019 16:06:15.892714,Booster
60,E3 ,6,21-Jun-2019 16:06:15.892714,Recycler
61,A5 ,2,21-Jun-2019 16:06:15.892714,NuMI
62,15 ,2,21-Jun-2019 16:06:15.959714,Booster
63,15 ,2,21-Jun-2019 16:06:16.025714,Booster
64,15 ,2,21-Jun-2019 16:06:16.092714,Booster
65,15 ,2,21-Jun-2019 16:06:16.159714,Booster
66,15 ,2,21-Jun-2019 16:06:16.225714,Booster
67,15 ,2,21-Jun-2019 16:06:16.292714,Booster
68,15 ,2,21-Jun-2019 16:06:16.359714,Booster
69,15 ,2,21-Jun-2019 16:06:16.425714,Booster
70,15 ,2,21-Jun-2019 16:06:16.492714,Booster
71,15 ,2,21-Jun-2019 16:06:16.559714,Booster
72,15 ,2,21-Jun-2019 16:06:16.625714,Booster
73,15 ,2,21-Jun-2019 16:06:16.692714,Booster
74,2A ,9,21-Jun-2019 16:06:16.692714,MI
75,AE ,2,21-Jun-2019 16:06:16.692714,NuMI
76,1D ,4,21-Jun-2019 16:06:16.759714,Booster
77,93 ,1,21-Jun-2019 16:06:16.759714,Accumulator
78,E9 ,20,21-Jun-2019 16:06:16.759714,Recycler
79,1C ,2,21-Jun-2019 16:06:16.825714,Booster
80,1C ,2,21-Jun-2019 16:06:16.892714,Booster
81,1D ,4,21-Jun-2019 16:06:16.959714,Booster
82,1D ,4,21-Jun-2019 16:06:17.025714,Booster
83,94 ,1,21-Jun-2019 16:06:17.025714,Accumulator
84,E9 ,20,21-Jun-2019 16:06:17.025714,Recycler
85,1C ,2,21-Jun-2019 16:06:17.092714,Booster
86,1C ,2,21-Jun-2019 16:06:17.159714,Booster
87,1D ,4,21-Jun-2019 16:06:17.225714,Booster
88,1D ,4,21-Jun-2019 16:06:17.292714,Booster
89,1D ,4,21-Jun-2019 16:06:17.359714,Booster
90,1D ,4,21-Jun-2019 16:06:17.425714,Booster
91,30 ,1,21-Jun-2019 16:06:17.425714,Accumulator
92,1D ,4,21-Jun-2019 16:06:17.492714,Booster
93,E2 ,5,21-Jun-2019 16:06:17.625714,Recycler
94,13 ,2,21-Jun-2019 16:06:17.692714,Booster
95,1D ,4,21-Jun-2019 16:06:17.759714,Booster
96,1D ,4,21-Jun-2019 16:06:17.825714,Booster
