,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 15:57:04.175411,Booster
1,E3 ,6,21-Jun-2019 15:57:04.175411,Recycler
2,A5 ,2,21-Jun-2019 15:57:04.175411,NuMI
3,15 ,2,21-Jun-2019 15:57:04.242110,Booster
4,15 ,2,21-Jun-2019 15:57:04.308711,Booster
5,15 ,2,21-Jun-2019 15:57:04.375411,Booster
6,15 ,2,21-Jun-2019 15:57:04.442111,Booster
7,15 ,2,21-Jun-2019 15:57:04.508711,Booster
8,15 ,2,21-Jun-2019 15:57:04.575411,Booster
9,15 ,2,21-Jun-2019 15:57:04.642111,Booster
10,15 ,2,21-Jun-2019 15:57:04.708711,Booster
11,15 ,2,21-Jun-2019 15:57:04.775411,Booster
12,15 ,2,21-Jun-2019 15:57:04.842111,Booster
13,15 ,2,21-Jun-2019 15:57:04.908711,Booster
14,15 ,2,21-Jun-2019 15:57:04.975411,Booster
15,2A ,9,21-Jun-2019 15:57:04.975411,MI
16,AE ,2,21-Jun-2019 15:57:04.975411,NuMI
17,1D ,4,21-Jun-2019 15:57:05.042111,Booster
18,93 ,1,21-Jun-2019 15:57:05.042111,Accumulator
19,E9 ,20,21-Jun-2019 15:57:05.042111,Recycler
20,1C ,2,21-Jun-2019 15:57:05.108711,Booster
21,1C ,2,21-Jun-2019 15:57:05.175411,Booster
22,12 ,1,21-Jun-2019 15:57:05.242411,Booster
23,17 ,5,21-Jun-2019 15:57:05.308411,Booster
24,94 ,1,21-Jun-2019 15:57:05.308411,Accumulator
25,E9 ,20,21-Jun-2019 15:57:05.308411,Recycler
26,1C ,2,21-Jun-2019 15:57:05.375411,Booster
27,1C ,2,21-Jun-2019 15:57:05.442411,Booster
28,1D ,4,21-Jun-2019 15:57:05.508411,Booster
29,32 ,1,21-Jun-2019 15:57:05.508411,Switchyard
30,1D ,4,21-Jun-2019 15:57:05.575411,Booster
31,E3 ,6,21-Jun-2019 15:57:05.575411,Recycler
32,A5 ,2,21-Jun-2019 15:57:05.575411,NuMI
33,15 ,2,21-Jun-2019 15:57:05.642411,Booster
34,15 ,2,21-Jun-2019 15:57:05.708411,Booster
35,15 ,2,21-Jun-2019 15:57:05.775411,Booster
36,15 ,2,21-Jun-2019 15:57:05.842411,Booster
37,15 ,2,21-Jun-2019 15:57:05.908411,Booster
38,15 ,2,21-Jun-2019 15:57:05.975411,Booster
39,15 ,2,21-Jun-2019 15:57:06.042411,Booster
40,15 ,2,21-Jun-2019 15:57:06.108411,Booster
41,15 ,2,21-Jun-2019 15:57:06.175411,Booster
42,15 ,2,21-Jun-2019 15:57:06.242411,Booster
43,15 ,2,21-Jun-2019 15:57:06.308411,Booster
44,15 ,2,21-Jun-2019 15:57:06.375411,Booster
45,2A ,9,21-Jun-2019 15:57:06.375411,MI
46,AE ,2,21-Jun-2019 15:57:06.375411,NuMI
47,1D ,4,21-Jun-2019 15:57:06.442411,Booster
48,93 ,1,21-Jun-2019 15:57:06.442411,Accumulator
49,E9 ,20,21-Jun-2019 15:57:06.442411,Recycler
50,1C ,2,21-Jun-2019 15:57:06.508411,Booster
51,1C ,2,21-Jun-2019 15:57:06.575411,Booster
52,1D ,4,21-Jun-2019 15:57:06.642411,Booster
53,1D ,4,21-Jun-2019 15:57:06.708411,Booster
54,94 ,1,21-Jun-2019 15:57:06.708411,Accumulator
55,E9 ,20,21-Jun-2019 15:57:06.708411,Recycler
56,1C ,2,21-Jun-2019 15:57:06.775411,Booster
57,1C ,2,21-Jun-2019 15:57:06.842411,Booster
58,1D ,4,21-Jun-2019 15:57:06.908411,Booster
59,1D ,4,21-Jun-2019 15:57:06.975411,Booster
60,E3 ,6,21-Jun-2019 15:57:06.975411,Recycler
61,A5 ,2,21-Jun-2019 15:57:06.975411,NuMI
62,15 ,2,21-Jun-2019 15:57:07.042411,Booster
63,15 ,2,21-Jun-2019 15:57:07.108411,Booster
64,15 ,2,21-Jun-2019 15:57:07.175411,Booster
65,15 ,2,21-Jun-2019 15:57:07.242411,Booster
66,15 ,2,21-Jun-2019 15:57:07.308411,Booster
67,15 ,2,21-Jun-2019 15:57:07.375411,Booster
68,15 ,2,21-Jun-2019 15:57:07.442411,Booster
69,15 ,2,21-Jun-2019 15:57:07.508411,Booster
70,15 ,2,21-Jun-2019 15:57:07.575411,Booster
71,15 ,2,21-Jun-2019 15:57:07.642411,Booster
72,15 ,2,21-Jun-2019 15:57:07.708411,Booster
73,15 ,2,21-Jun-2019 15:57:07.775411,Booster
74,2A ,9,21-Jun-2019 15:57:07.775411,MI
75,AE ,2,21-Jun-2019 15:57:07.775411,NuMI
76,1D ,4,21-Jun-2019 15:57:07.842411,Booster
77,93 ,1,21-Jun-2019 15:57:07.842411,Accumulator
78,E9 ,20,21-Jun-2019 15:57:07.842411,Recycler
79,1C ,2,21-Jun-2019 15:57:07.908411,Booster
80,1C ,2,21-Jun-2019 15:57:07.975411,Booster
81,1D ,4,21-Jun-2019 15:57:08.042411,Booster
