,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 15:37:45.214167,Booster
1,E3 ,6,21-Jun-2019 15:37:45.214167,Recycler
2,A5 ,2,21-Jun-2019 15:37:45.214167,NuMI
3,15 ,2,21-Jun-2019 15:37:45.280866,Booster
4,15 ,2,21-Jun-2019 15:37:45.347467,Booster
5,15 ,2,21-Jun-2019 15:37:45.414167,Booster
6,15 ,2,21-Jun-2019 15:37:45.480867,Booster
7,15 ,2,21-Jun-2019 15:37:45.547467,Booster
8,15 ,2,21-Jun-2019 15:37:45.614167,Booster
9,15 ,2,21-Jun-2019 15:37:45.680867,Booster
10,15 ,2,21-Jun-2019 15:37:45.747467,Booster
11,15 ,2,21-Jun-2019 15:37:45.814167,Booster
12,15 ,2,21-Jun-2019 15:37:45.880867,Booster
13,15 ,2,21-Jun-2019 15:37:45.947467,Booster
14,15 ,2,21-Jun-2019 15:37:46.014167,Booster
15,2A ,9,21-Jun-2019 15:37:46.014167,MI
16,AE ,2,21-Jun-2019 15:37:46.014167,NuMI
17,1D ,4,21-Jun-2019 15:37:46.080867,Booster
18,93 ,1,21-Jun-2019 15:37:46.080867,Accumulator
19,E9 ,20,21-Jun-2019 15:37:46.080867,Recycler
20,1C ,2,21-Jun-2019 15:37:46.147467,Booster
21,1C ,2,21-Jun-2019 15:37:46.214167,Booster
22,12 ,1,21-Jun-2019 15:37:46.281167,Booster
23,17 ,5,21-Jun-2019 15:37:46.347167,Booster
24,94 ,1,21-Jun-2019 15:37:46.347167,Accumulator
25,E9 ,20,21-Jun-2019 15:37:46.347167,Recycler
26,1C ,2,21-Jun-2019 15:37:46.414167,Booster
27,1C ,2,21-Jun-2019 15:37:46.481167,Booster
28,1D ,4,21-Jun-2019 15:37:46.547167,Booster
29,32 ,1,21-Jun-2019 15:37:46.547167,Switchyard
30,1D ,4,21-Jun-2019 15:37:46.614167,Booster
31,E3 ,6,21-Jun-2019 15:37:46.614167,Recycler
32,A5 ,2,21-Jun-2019 15:37:46.614167,NuMI
33,15 ,2,21-Jun-2019 15:37:46.681167,Booster
34,15 ,2,21-Jun-2019 15:37:46.747167,Booster
35,15 ,2,21-Jun-2019 15:37:46.814167,Booster
36,15 ,2,21-Jun-2019 15:37:46.881167,Booster
37,15 ,2,21-Jun-2019 15:37:46.947167,Booster
38,15 ,2,21-Jun-2019 15:37:47.014167,Booster
39,15 ,2,21-Jun-2019 15:37:47.081167,Booster
40,15 ,2,21-Jun-2019 15:37:47.147167,Booster
41,15 ,2,21-Jun-2019 15:37:47.214167,Booster
42,15 ,2,21-Jun-2019 15:37:47.281167,Booster
43,15 ,2,21-Jun-2019 15:37:47.347167,Booster
44,15 ,2,21-Jun-2019 15:37:47.414167,Booster
45,2A ,9,21-Jun-2019 15:37:47.414167,MI
46,AE ,2,21-Jun-2019 15:37:47.414167,NuMI
47,1D ,4,21-Jun-2019 15:37:47.481167,Booster
48,93 ,1,21-Jun-2019 15:37:47.481167,Accumulator
49,E9 ,20,21-Jun-2019 15:37:47.481167,Recycler
50,1C ,2,21-Jun-2019 15:37:47.547167,Booster
51,1C ,2,21-Jun-2019 15:37:47.614167,Booster
52,1D ,4,21-Jun-2019 15:37:47.681167,Booster
53,1D ,4,21-Jun-2019 15:37:47.747167,Booster
54,94 ,1,21-Jun-2019 15:37:47.747167,Accumulator
55,E9 ,20,21-Jun-2019 15:37:47.747167,Recycler
56,1C ,2,21-Jun-2019 15:37:47.814167,Booster
57,1C ,2,21-Jun-2019 15:37:47.881167,Booster
58,1D ,4,21-Jun-2019 15:37:47.947167,Booster
59,1D ,4,21-Jun-2019 15:37:48.014167,Booster
60,E3 ,6,21-Jun-2019 15:37:48.014167,Recycler
61,A5 ,2,21-Jun-2019 15:37:48.014167,NuMI
62,15 ,2,21-Jun-2019 15:37:48.081167,Booster
63,15 ,2,21-Jun-2019 15:37:48.147167,Booster
64,15 ,2,21-Jun-2019 15:37:48.214167,Booster
65,15 ,2,21-Jun-2019 15:37:48.281167,Booster
66,15 ,2,21-Jun-2019 15:37:48.347167,Booster
67,15 ,2,21-Jun-2019 15:37:48.414167,Booster
68,15 ,2,21-Jun-2019 15:37:48.481167,Booster
69,15 ,2,21-Jun-2019 15:37:48.547167,Booster
70,15 ,2,21-Jun-2019 15:37:48.614167,Booster
71,15 ,2,21-Jun-2019 15:37:48.681167,Booster
72,15 ,2,21-Jun-2019 15:37:48.747167,Booster
73,15 ,2,21-Jun-2019 15:37:48.814167,Booster
74,2A ,9,21-Jun-2019 15:37:48.814167,MI
75,AE ,2,21-Jun-2019 15:37:48.814167,NuMI
76,1D ,4,21-Jun-2019 15:37:48.881167,Booster
77,93 ,1,21-Jun-2019 15:37:48.881167,Accumulator
78,E9 ,20,21-Jun-2019 15:37:48.881167,Recycler
79,1C ,2,21-Jun-2019 15:37:48.947167,Booster
80,1C ,2,21-Jun-2019 15:37:49.014167,Booster
81,1D ,4,21-Jun-2019 15:37:49.081167,Booster
82,1D ,4,21-Jun-2019 15:37:49.147167,Booster
83,94 ,1,21-Jun-2019 15:37:49.147167,Accumulator
84,E9 ,20,21-Jun-2019 15:37:49.147167,Recycler
85,1C ,2,21-Jun-2019 15:37:49.214167,Booster
86,1C ,2,21-Jun-2019 15:37:49.281167,Booster
87,1D ,4,21-Jun-2019 15:37:49.347167,Booster
88,1D ,4,21-Jun-2019 15:37:49.414167,Booster
89,1D ,4,21-Jun-2019 15:37:49.481167,Booster
