,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 16:21:28.170109,Booster
1,E3 ,6,21-Jun-2019 16:21:28.170109,Recycler
2,A5 ,2,21-Jun-2019 16:21:28.170109,NuMI
3,15 ,2,21-Jun-2019 16:21:28.236808,Booster
4,15 ,2,21-Jun-2019 16:21:28.303409,Booster
5,15 ,2,21-Jun-2019 16:21:28.370109,Booster
6,15 ,2,21-Jun-2019 16:21:28.436809,Booster
7,15 ,2,21-Jun-2019 16:21:28.503409,Booster
8,15 ,2,21-Jun-2019 16:21:28.570109,Booster
9,15 ,2,21-Jun-2019 16:21:28.636809,Booster
10,15 ,2,21-Jun-2019 16:21:28.703409,Booster
11,15 ,2,21-Jun-2019 16:21:28.770109,Booster
12,15 ,2,21-Jun-2019 16:21:28.836809,Booster
13,15 ,2,21-Jun-2019 16:21:28.903409,Booster
14,15 ,2,21-Jun-2019 16:21:28.970109,Booster
15,2A ,9,21-Jun-2019 16:21:28.970109,MI
16,AE ,2,21-Jun-2019 16:21:28.970109,NuMI
17,1D ,4,21-Jun-2019 16:21:29.036809,Booster
18,93 ,1,21-Jun-2019 16:21:29.036809,Accumulator
19,E9 ,20,21-Jun-2019 16:21:29.036809,Recycler
20,1C ,2,21-Jun-2019 16:21:29.103409,Booster
21,1C ,2,21-Jun-2019 16:21:29.170109,Booster
22,12 ,1,21-Jun-2019 16:21:29.237109,Booster
23,17 ,5,21-Jun-2019 16:21:29.303109,Booster
24,94 ,1,21-Jun-2019 16:21:29.303109,Accumulator
25,E9 ,20,21-Jun-2019 16:21:29.303109,Recycler
26,1C ,2,21-Jun-2019 16:21:29.370109,Booster
27,1C ,2,21-Jun-2019 16:21:29.437109,Booster
28,1D ,4,21-Jun-2019 16:21:29.503109,Booster
29,32 ,1,21-Jun-2019 16:21:29.503109,Switchyard
30,1D ,4,21-Jun-2019 16:21:29.570109,Booster
31,E3 ,6,21-Jun-2019 16:21:29.570109,Recycler
32,A5 ,2,21-Jun-2019 16:21:29.570109,NuMI
33,15 ,2,21-Jun-2019 16:21:29.637109,Booster
34,15 ,2,21-Jun-2019 16:21:29.703109,Booster
35,15 ,2,21-Jun-2019 16:21:29.770109,Booster
36,15 ,2,21-Jun-2019 16:21:29.837109,Booster
37,15 ,2,21-Jun-2019 16:21:29.903109,Booster
38,15 ,2,21-Jun-2019 16:21:29.970109,Booster
39,15 ,2,21-Jun-2019 16:21:30.037109,Booster
40,15 ,2,21-Jun-2019 16:21:30.103109,Booster
41,15 ,2,21-Jun-2019 16:21:30.170109,Booster
42,15 ,2,21-Jun-2019 16:21:30.237109,Booster
43,15 ,2,21-Jun-2019 16:21:30.303109,Booster
44,15 ,2,21-Jun-2019 16:21:30.370109,Booster
45,2A ,9,21-Jun-2019 16:21:30.370109,MI
46,AE ,2,21-Jun-2019 16:21:30.370109,NuMI
47,1D ,4,21-Jun-2019 16:21:30.437109,Booster
48,93 ,1,21-Jun-2019 16:21:30.437109,Accumulator
49,E9 ,20,21-Jun-2019 16:21:30.437109,Recycler
50,1C ,2,21-Jun-2019 16:21:30.503109,Booster
51,1C ,2,21-Jun-2019 16:21:30.570109,Booster
52,1D ,4,21-Jun-2019 16:21:30.637109,Booster
53,1D ,4,21-Jun-2019 16:21:30.703109,Booster
54,94 ,1,21-Jun-2019 16:21:30.703109,Accumulator
55,E9 ,20,21-Jun-2019 16:21:30.703109,Recycler
56,1C ,2,21-Jun-2019 16:21:30.770109,Booster
57,1C ,2,21-Jun-2019 16:21:30.837109,Booster
58,1D ,4,21-Jun-2019 16:21:30.903109,Booster
59,1D ,4,21-Jun-2019 16:21:30.970109,Booster
60,E3 ,6,21-Jun-2019 16:21:30.970109,Recycler
61,A5 ,2,21-Jun-2019 16:21:30.970109,NuMI
62,15 ,2,21-Jun-2019 16:21:31.037109,Booster
63,15 ,2,21-Jun-2019 16:21:31.103109,Booster
64,15 ,2,21-Jun-2019 16:21:31.170109,Booster
65,15 ,2,21-Jun-2019 16:21:31.237109,Booster
66,15 ,2,21-Jun-2019 16:21:31.303109,Booster
67,15 ,2,21-Jun-2019 16:21:31.370109,Booster
68,15 ,2,21-Jun-2019 16:21:31.437109,Booster
69,15 ,2,21-Jun-2019 16:21:31.503109,Booster
70,15 ,2,21-Jun-2019 16:21:31.570109,Booster
71,15 ,2,21-Jun-2019 16:21:31.637109,Booster
72,15 ,2,21-Jun-2019 16:21:31.703109,Booster
73,15 ,2,21-Jun-2019 16:21:31.770109,Booster
74,2A ,9,21-Jun-2019 16:21:31.770109,MI
75,AE ,2,21-Jun-2019 16:21:31.770109,NuMI
76,1D ,4,21-Jun-2019 16:21:31.837109,Booster
77,93 ,1,21-Jun-2019 16:21:31.837109,Accumulator
78,E9 ,20,21-Jun-2019 16:21:31.837109,Recycler
79,1C ,2,21-Jun-2019 16:21:31.903109,Booster
80,1C ,2,21-Jun-2019 16:21:31.970109,Booster
81,1D ,4,21-Jun-2019 16:21:32.037109,Booster
82,1D ,4,21-Jun-2019 16:21:32.103109,Booster
83,94 ,1,21-Jun-2019 16:21:32.103109,Accumulator
84,E9 ,20,21-Jun-2019 16:21:32.103109,Recycler
85,1C ,2,21-Jun-2019 16:21:32.170109,Booster
86,1C ,2,21-Jun-2019 16:21:32.237109,Booster
87,1D ,4,21-Jun-2019 16:21:32.303109,Booster
88,1D ,4,21-Jun-2019 16:21:32.370109,Booster
89,1D ,4,21-Jun-2019 16:21:32.437109,Booster
90,1D ,4,21-Jun-2019 16:21:32.503109,Booster
91,30 ,1,21-Jun-2019 16:21:32.503109,Accumulator
92,1D ,4,21-Jun-2019 16:21:32.570109,Booster
93,E2 ,5,21-Jun-2019 16:21:32.703109,Recycler
94,13 ,2,21-Jun-2019 16:21:32.770109,Booster
95,1D ,4,21-Jun-2019 16:21:32.837109,Booster
96,1D ,4,21-Jun-2019 16:21:32.903109,Booster
97,1D ,4,21-Jun-2019 16:21:32.970109,Booster
98,1D ,4,21-Jun-2019 16:21:33.037109,Booster
99,20 ,23,21-Jun-2019 16:21:33.103109,MI
100,12 ,1,21-Jun-2019 16:21:33.503109,Booster
101,1D ,4,21-Jun-2019 16:21:33.570109,Booster
102,1D ,4,21-Jun-2019 16:21:33.637109,Booster
103,1D ,4,21-Jun-2019 16:21:33.703109,Booster
104,12 ,1,21-Jun-2019 16:21:33.770109,Booster
105,1D ,4,21-Jun-2019 16:21:33.837109,Booster
106,1D ,4,21-Jun-2019 16:21:33.903109,Booster
107,1D ,4,21-Jun-2019 16:21:33.970109,Booster
108,1D ,4,21-Jun-2019 16:21:34.037109,Booster
109,1D ,4,21-Jun-2019 16:21:34.103109,Booster
110,E0 ,2,21-Jun-2019 16:21:35.170109,Recycler
111,19 ,2,21-Jun-2019 16:21:35.237109,Booster
112,1D ,4,21-Jun-2019 16:21:35.303109,Booster
113,1D ,4,21-Jun-2019 16:21:35.370109,Booster
114,1D ,4,21-Jun-2019 16:21:35.437109,Booster
115,1D ,4,21-Jun-2019 16:21:35.503109,Booster
116,12 ,1,21-Jun-2019 16:21:35.970109,Booster
117,1D ,4,21-Jun-2019 16:21:36.037109,Booster
118,1D ,4,21-Jun-2019 16:21:36.103109,Booster
119,1D ,4,21-Jun-2019 16:21:36.170109,Booster
120,1D ,4,21-Jun-2019 16:21:36.237109,Booster
121,1D ,4,21-Jun-2019 16:21:36.303109,Booster
122,12 ,1,21-Jun-2019 16:21:36.437109,Booster
123,1D ,4,21-Jun-2019 16:21:36.503109,Booster
124,1D ,4,21-Jun-2019 16:21:36.570109,Booster
125,1D ,4,21-Jun-2019 16:21:36.637109,Booster
126,1D ,4,21-Jun-2019 16:21:36.703109,Booster
127,1D ,4,21-Jun-2019 16:21:36.770109,Booster
128,12 ,1,21-Jun-2019 16:21:37.170109,Booster
129,1D ,4,21-Jun-2019 16:21:37.237109,Booster
130,1D ,4,21-Jun-2019 16:21:37.303109,Booster
131,1D ,4,21-Jun-2019 16:21:37.370109,Booster
132,1D ,4,21-Jun-2019 16:21:37.437109,Booster
133,1D ,4,21-Jun-2019 16:21:37.503109,Booster
134,1D ,4,21-Jun-2019 16:21:37.570109,Booster
135,1D ,4,21-Jun-2019 16:21:37.637109,Booster
136,1D ,4,21-Jun-2019 16:21:37.703109,Booster
137,E3 ,6,21-Jun-2019 16:21:37.837109,Recycler
138,A5 ,2,21-Jun-2019 16:21:37.837109,NuMI
139,15 ,2,21-Jun-2019 16:21:37.903109,Booster
140,15 ,2,21-Jun-2019 16:21:37.970109,Booster
141,15 ,2,21-Jun-2019 16:21:38.037109,Booster
142,15 ,2,21-Jun-2019 16:21:38.103109,Booster
143,15 ,2,21-Jun-2019 16:21:38.170109,Booster
144,15 ,2,21-Jun-2019 16:21:38.240109,Booster
145,15 ,2,21-Jun-2019 16:21:38.300109,Booster
146,15 ,2,21-Jun-2019 16:21:38.370109,Booster
147,15 ,2,21-Jun-2019 16:21:38.440109,Booster
148,15 ,2,21-Jun-2019 16:21:38.500109,Booster
149,15 ,2,21-Jun-2019 16:21:38.570109,Booster
150,15 ,2,21-Jun-2019 16:21:38.640109,Booster
151,2A ,9,21-Jun-2019 16:21:38.640109,MI
152,AE ,2,21-Jun-2019 16:21:38.640109,NuMI
153,1D ,4,21-Jun-2019 16:21:38.700109,Booster
154,1D ,4,21-Jun-2019 16:21:38.770109,Booster
155,1D ,4,21-Jun-2019 16:21:38.840109,Booster
156,1D ,4,21-Jun-2019 16:21:38.900109,Booster
157,1D ,4,21-Jun-2019 16:21:38.970109,Booster
158,1D ,4,21-Jun-2019 16:21:39.040109,Booster
159,1D ,4,21-Jun-2019 16:21:39.100109,Booster
160,1D ,4,21-Jun-2019 16:21:39.170109,Booster
