,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 16:00:07.179099,Booster
1,E3 ,6,21-Jun-2019 16:00:07.179099,Recycler
2,A5 ,2,21-Jun-2019 16:00:07.179099,NuMI
3,15 ,2,21-Jun-2019 16:00:07.245798,Booster
4,15 ,2,21-Jun-2019 16:00:07.312399,Booster
5,15 ,2,21-Jun-2019 16:00:07.379099,Booster
6,15 ,2,21-Jun-2019 16:00:07.445799,Booster
7,15 ,2,21-Jun-2019 16:00:07.512399,Booster
8,15 ,2,21-Jun-2019 16:00:07.579099,Booster
9,15 ,2,21-Jun-2019 16:00:07.645799,Booster
10,15 ,2,21-Jun-2019 16:00:07.712399,Booster
11,15 ,2,21-Jun-2019 16:00:07.779099,Booster
12,15 ,2,21-Jun-2019 16:00:07.845799,Booster
13,15 ,2,21-Jun-2019 16:00:07.912399,Booster
14,15 ,2,21-Jun-2019 16:00:07.979099,Booster
15,2A ,9,21-Jun-2019 16:00:07.979099,MI
16,AE ,2,21-Jun-2019 16:00:07.979099,NuMI
17,1D ,4,21-Jun-2019 16:00:08.045799,Booster
18,93 ,1,21-Jun-2019 16:00:08.045799,Accumulator
19,E9 ,20,21-Jun-2019 16:00:08.045799,Recycler
20,1C ,2,21-Jun-2019 16:00:08.112399,Booster
21,1C ,2,21-Jun-2019 16:00:08.179099,Booster
22,12 ,1,21-Jun-2019 16:00:08.246099,Booster
23,17 ,5,21-Jun-2019 16:00:08.312099,Booster
24,94 ,1,21-Jun-2019 16:00:08.312099,Accumulator
25,E9 ,20,21-Jun-2019 16:00:08.312099,Recycler
26,1C ,2,21-Jun-2019 16:00:08.379099,Booster
27,1C ,2,21-Jun-2019 16:00:08.446099,Booster
28,1D ,4,21-Jun-2019 16:00:08.512099,Booster
29,32 ,1,21-Jun-2019 16:00:08.512099,Switchyard
30,1D ,4,21-Jun-2019 16:00:08.579099,Booster
31,E3 ,6,21-Jun-2019 16:00:08.579099,Recycler
32,A5 ,2,21-Jun-2019 16:00:08.579099,NuMI
33,15 ,2,21-Jun-2019 16:00:08.646099,Booster
34,15 ,2,21-Jun-2019 16:00:08.712099,Booster
35,15 ,2,21-Jun-2019 16:00:08.779099,Booster
36,15 ,2,21-Jun-2019 16:00:08.846099,Booster
37,15 ,2,21-Jun-2019 16:00:08.912099,Booster
38,15 ,2,21-Jun-2019 16:00:08.979099,Booster
39,15 ,2,21-Jun-2019 16:00:09.046099,Booster
40,15 ,2,21-Jun-2019 16:00:09.112099,Booster
41,15 ,2,21-Jun-2019 16:00:09.179099,Booster
42,15 ,2,21-Jun-2019 16:00:09.246099,Booster
43,15 ,2,21-Jun-2019 16:00:09.312099,Booster
44,15 ,2,21-Jun-2019 16:00:09.379099,Booster
45,2A ,9,21-Jun-2019 16:00:09.379099,MI
46,AE ,2,21-Jun-2019 16:00:09.379099,NuMI
47,1D ,4,21-Jun-2019 16:00:09.446099,Booster
48,93 ,1,21-Jun-2019 16:00:09.446099,Accumulator
49,E9 ,20,21-Jun-2019 16:00:09.446099,Recycler
50,1C ,2,21-Jun-2019 16:00:09.512099,Booster
51,1C ,2,21-Jun-2019 16:00:09.579099,Booster
52,1D ,4,21-Jun-2019 16:00:09.646099,Booster
53,1D ,4,21-Jun-2019 16:00:09.712099,Booster
54,94 ,1,21-Jun-2019 16:00:09.712099,Accumulator
55,E9 ,20,21-Jun-2019 16:00:09.712099,Recycler
56,1C ,2,21-Jun-2019 16:00:09.779099,Booster
57,1C ,2,21-Jun-2019 16:00:09.846099,Booster
58,1D ,4,21-Jun-2019 16:00:09.912099,Booster
59,1D ,4,21-Jun-2019 16:00:09.979099,Booster
60,E3 ,6,21-Jun-2019 16:00:09.979099,Recycler
61,A5 ,2,21-Jun-2019 16:00:09.979099,NuMI
62,15 ,2,21-Jun-2019 16:00:10.046099,Booster
63,15 ,2,21-Jun-2019 16:00:10.112099,Booster
64,15 ,2,21-Jun-2019 16:00:10.179099,Booster
65,15 ,2,21-Jun-2019 16:00:10.246099,Booster
66,15 ,2,21-Jun-2019 16:00:10.312099,Booster
67,15 ,2,21-Jun-2019 16:00:10.379099,Booster
68,15 ,2,21-Jun-2019 16:00:10.446099,Booster
69,15 ,2,21-Jun-2019 16:00:10.512099,Booster
70,15 ,2,21-Jun-2019 16:00:10.579099,Booster
71,15 ,2,21-Jun-2019 16:00:10.646099,Booster
72,15 ,2,21-Jun-2019 16:00:10.712099,Booster
73,15 ,2,21-Jun-2019 16:00:10.779099,Booster
74,2A ,9,21-Jun-2019 16:00:10.779099,MI
75,AE ,2,21-Jun-2019 16:00:10.779099,NuMI
76,1D ,4,21-Jun-2019 16:00:10.846099,Booster
77,93 ,1,21-Jun-2019 16:00:10.846099,Accumulator
78,E9 ,20,21-Jun-2019 16:00:10.846099,Recycler
79,1C ,2,21-Jun-2019 16:00:10.912099,Booster
80,1C ,2,21-Jun-2019 16:00:10.979099,Booster
81,1D ,4,21-Jun-2019 16:00:11.046099,Booster
82,1D ,4,21-Jun-2019 16:00:11.112099,Booster
83,94 ,1,21-Jun-2019 16:00:11.112099,Accumulator
84,E9 ,20,21-Jun-2019 16:00:11.112099,Recycler
85,1C ,2,21-Jun-2019 16:00:11.179099,Booster
86,1C ,2,21-Jun-2019 16:00:11.246099,Booster
87,1D ,4,21-Jun-2019 16:00:11.312099,Booster
88,1D ,4,21-Jun-2019 16:00:11.379099,Booster
89,1D ,4,21-Jun-2019 16:00:11.446099,Booster
90,1D ,4,21-Jun-2019 16:00:11.512099,Booster
91,30 ,1,21-Jun-2019 16:00:11.512099,Accumulator
92,1D ,4,21-Jun-2019 16:00:11.579099,Booster
93,E2 ,5,21-Jun-2019 16:00:11.712099,Recycler
94,13 ,2,21-Jun-2019 16:00:11.779099,Booster
95,1D ,4,21-Jun-2019 16:00:11.846099,Booster
96,1D ,4,21-Jun-2019 16:00:11.912099,Booster
97,1D ,4,21-Jun-2019 16:00:11.979099,Booster
98,1D ,4,21-Jun-2019 16:00:12.046099,Booster
99,20 ,23,21-Jun-2019 16:00:12.112099,MI
100,12 ,1,21-Jun-2019 16:00:12.512099,Booster
101,1D ,4,21-Jun-2019 16:00:12.579099,Booster
102,1D ,4,21-Jun-2019 16:00:12.646099,Booster
103,1D ,4,21-Jun-2019 16:00:12.712099,Booster
104,12 ,1,21-Jun-2019 16:00:12.779099,Booster
105,1D ,4,21-Jun-2019 16:00:12.846099,Booster
106,1D ,4,21-Jun-2019 16:00:12.912099,Booster
107,1D ,4,21-Jun-2019 16:00:12.979099,Booster
108,1D ,4,21-Jun-2019 16:00:13.046099,Booster
109,1D ,4,21-Jun-2019 16:00:13.112099,Booster
110,E0 ,2,21-Jun-2019 16:00:14.179099,Recycler
111,19 ,2,21-Jun-2019 16:00:14.246099,Booster
112,1D ,4,21-Jun-2019 16:00:14.312099,Booster
113,1D ,4,21-Jun-2019 16:00:14.379099,Booster
114,1D ,4,21-Jun-2019 16:00:14.446099,Booster
115,1D ,4,21-Jun-2019 16:00:14.512099,Booster
116,12 ,1,21-Jun-2019 16:00:14.979099,Booster
117,1D ,4,21-Jun-2019 16:00:15.046099,Booster
118,1D ,4,21-Jun-2019 16:00:15.112099,Booster
119,1D ,4,21-Jun-2019 16:00:15.179099,Booster
120,1D ,4,21-Jun-2019 16:00:15.246099,Booster
121,1D ,4,21-Jun-2019 16:00:15.312099,Booster
122,12 ,1,21-Jun-2019 16:00:15.446099,Booster
123,1D ,4,21-Jun-2019 16:00:15.512099,Booster
124,1D ,4,21-Jun-2019 16:00:15.579099,Booster
125,1D ,4,21-Jun-2019 16:00:15.646099,Booster
126,1D ,4,21-Jun-2019 16:00:15.712099,Booster
127,1D ,4,21-Jun-2019 16:00:15.779099,Booster
128,12 ,1,21-Jun-2019 16:00:16.179099,Booster
129,1D ,4,21-Jun-2019 16:00:16.246099,Booster
130,1D ,4,21-Jun-2019 16:00:16.312099,Booster
131,1D ,4,21-Jun-2019 16:00:16.379099,Booster
132,1D ,4,21-Jun-2019 16:00:16.446099,Booster
133,1D ,4,21-Jun-2019 16:00:16.512099,Booster
134,1D ,4,21-Jun-2019 16:00:16.579099,Booster
135,1D ,4,21-Jun-2019 16:00:16.646099,Booster
136,1D ,4,21-Jun-2019 16:00:16.712099,Booster
137,E3 ,6,21-Jun-2019 16:00:16.846099,Recycler
138,A5 ,2,21-Jun-2019 16:00:16.846099,NuMI
139,15 ,2,21-Jun-2019 16:00:16.912099,Booster
140,15 ,2,21-Jun-2019 16:00:16.979099,Booster
141,15 ,2,21-Jun-2019 16:00:17.046099,Booster
142,15 ,2,21-Jun-2019 16:00:17.112099,Booster
143,15 ,2,21-Jun-2019 16:00:17.179099,Booster
144,15 ,2,21-Jun-2019 16:00:17.249099,Booster
145,15 ,2,21-Jun-2019 16:00:17.309099,Booster
146,15 ,2,21-Jun-2019 16:00:17.379099,Booster
147,15 ,2,21-Jun-2019 16:00:17.449099,Booster
148,15 ,2,21-Jun-2019 16:00:17.509099,Booster
149,15 ,2,21-Jun-2019 16:00:17.579099,Booster
150,15 ,2,21-Jun-2019 16:00:17.649099,Booster
151,2A ,9,21-Jun-2019 16:00:17.649099,MI
152,AE ,2,21-Jun-2019 16:00:17.649099,NuMI
153,1D ,4,21-Jun-2019 16:00:17.709099,Booster
154,1D ,4,21-Jun-2019 16:00:17.779099,Booster
155,1D ,4,21-Jun-2019 16:00:17.849099,Booster
156,1D ,4,21-Jun-2019 16:00:17.909099,Booster
157,1D ,4,21-Jun-2019 16:00:17.979099,Booster
158,1D ,4,21-Jun-2019 16:00:18.049099,Booster
159,1D ,4,21-Jun-2019 16:00:18.109099,Booster
160,1D ,4,21-Jun-2019 16:00:18.179099,Booster
161,1D ,4,21-Jun-2019 16:00:18.249099,Booster
162,E3 ,6,21-Jun-2019 16:00:18.249099,Recycler
163,A5 ,2,21-Jun-2019 16:00:18.249099,NuMI
164,15 ,2,21-Jun-2019 16:00:18.309099,Booster
165,15 ,2,21-Jun-2019 16:00:18.379099,Booster
166,15 ,2,21-Jun-2019 16:00:18.449099,Booster
167,15 ,2,21-Jun-2019 16:00:18.509099,Booster
168,15 ,2,21-Jun-2019 16:00:18.579099,Booster
169,15 ,2,21-Jun-2019 16:00:18.649099,Booster
170,15 ,2,21-Jun-2019 16:00:18.709099,Booster
171,15 ,2,21-Jun-2019 16:00:18.779099,Booster
172,15 ,2,21-Jun-2019 16:00:18.849099,Booster
173,15 ,2,21-Jun-2019 16:00:18.909099,Booster
174,15 ,2,21-Jun-2019 16:00:18.979099,Booster
175,15 ,2,21-Jun-2019 16:00:19.049099,Booster
176,2A ,9,21-Jun-2019 16:00:19.049099,MI
177,AE ,2,21-Jun-2019 16:00:19.049099,NuMI
178,12 ,1,21-Jun-2019 16:00:19.109099,Booster
179,17 ,5,21-Jun-2019 16:00:19.179099,Booster
180,1D ,4,21-Jun-2019 16:00:19.249099,Booster
181,1D ,4,21-Jun-2019 16:00:19.309099,Booster
182,1D ,4,21-Jun-2019 16:00:19.379099,Booster
183,1D ,4,21-Jun-2019 16:00:19.449099,Booster
184,1D ,4,21-Jun-2019 16:00:19.509099,Booster
185,1D ,4,21-Jun-2019 16:00:19.579099,Booster
186,1D ,4,21-Jun-2019 16:00:19.649099,Booster
187,E3 ,6,21-Jun-2019 16:00:19.649099,Recycler
188,A5 ,2,21-Jun-2019 16:00:19.649099,NuMI
189,15 ,2,21-Jun-2019 16:00:19.709099,Booster
190,15 ,2,21-Jun-2019 16:00:19.779099,Booster
191,15 ,2,21-Jun-2019 16:00:19.849099,Booster
192,15 ,2,21-Jun-2019 16:00:19.909099,Booster
