,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 14:59:07.173541,Booster
1,E3 ,6,21-Jun-2019 14:59:07.173541,Recycler
2,A5 ,2,21-Jun-2019 14:59:07.173541,NuMI
3,15 ,2,21-Jun-2019 14:59:07.240240,Booster
4,15 ,2,21-Jun-2019 14:59:07.306841,Booster
5,15 ,2,21-Jun-2019 14:59:07.373541,Booster
6,15 ,2,21-Jun-2019 14:59:07.440241,Booster
7,15 ,2,21-Jun-2019 14:59:07.506841,Booster
8,15 ,2,21-Jun-2019 14:59:07.573541,Booster
9,15 ,2,21-Jun-2019 14:59:07.640241,Booster
10,15 ,2,21-Jun-2019 14:59:07.706841,Booster
11,15 ,2,21-Jun-2019 14:59:07.773541,Booster
12,15 ,2,21-Jun-2019 14:59:07.840241,Booster
13,15 ,2,21-Jun-2019 14:59:07.906841,Booster
14,15 ,2,21-Jun-2019 14:59:07.973541,Booster
15,2A ,9,21-Jun-2019 14:59:07.973541,MI
16,AE ,2,21-Jun-2019 14:59:07.973541,NuMI
17,1D ,4,21-Jun-2019 14:59:08.040241,Booster
18,93 ,1,21-Jun-2019 14:59:08.040241,Accumulator
19,E9 ,20,21-Jun-2019 14:59:08.040241,Recycler
20,1C ,2,21-Jun-2019 14:59:08.106841,Booster
21,1C ,2,21-Jun-2019 14:59:08.173541,Booster
22,12 ,1,21-Jun-2019 14:59:08.240541,Booster
23,17 ,5,21-Jun-2019 14:59:08.306541,Booster
24,94 ,1,21-Jun-2019 14:59:08.306541,Accumulator
25,E9 ,20,21-Jun-2019 14:59:08.306541,Recycler
26,1C ,2,21-Jun-2019 14:59:08.373541,Booster
27,1C ,2,21-Jun-2019 14:59:08.440541,Booster
28,1D ,4,21-Jun-2019 14:59:08.506541,Booster
29,32 ,1,21-Jun-2019 14:59:08.506541,Switchyard
30,1D ,4,21-Jun-2019 14:59:08.573541,Booster
31,E3 ,6,21-Jun-2019 14:59:08.573541,Recycler
32,A5 ,2,21-Jun-2019 14:59:08.573541,NuMI
33,15 ,2,21-Jun-2019 14:59:08.640541,Booster
34,15 ,2,21-Jun-2019 14:59:08.706541,Booster
35,15 ,2,21-Jun-2019 14:59:08.773541,Booster
36,15 ,2,21-Jun-2019 14:59:08.840541,Booster
37,15 ,2,21-Jun-2019 14:59:08.906541,Booster
38,15 ,2,21-Jun-2019 14:59:08.973541,Booster
39,15 ,2,21-Jun-2019 14:59:09.040541,Booster
40,15 ,2,21-Jun-2019 14:59:09.106541,Booster
41,15 ,2,21-Jun-2019 14:59:09.173541,Booster
42,15 ,2,21-Jun-2019 14:59:09.240541,Booster
43,15 ,2,21-Jun-2019 14:59:09.306541,Booster
44,15 ,2,21-Jun-2019 14:59:09.373541,Booster
45,2A ,9,21-Jun-2019 14:59:09.373541,MI
46,AE ,2,21-Jun-2019 14:59:09.373541,NuMI
47,1D ,4,21-Jun-2019 14:59:09.440541,Booster
48,93 ,1,21-Jun-2019 14:59:09.440541,Accumulator
49,E9 ,20,21-Jun-2019 14:59:09.440541,Recycler
50,1C ,2,21-Jun-2019 14:59:09.506541,Booster
51,1C ,2,21-Jun-2019 14:59:09.573541,Booster
52,1D ,4,21-Jun-2019 14:59:09.640541,Booster
53,1D ,4,21-Jun-2019 14:59:09.706541,Booster
54,94 ,1,21-Jun-2019 14:59:09.706541,Accumulator
55,E9 ,20,21-Jun-2019 14:59:09.706541,Recycler
56,1C ,2,21-Jun-2019 14:59:09.773541,Booster
57,1C ,2,21-Jun-2019 14:59:09.840541,Booster
58,1D ,4,21-Jun-2019 14:59:09.906541,Booster
59,1D ,4,21-Jun-2019 14:59:09.973541,Booster
60,E3 ,6,21-Jun-2019 14:59:09.973541,Recycler
61,A5 ,2,21-Jun-2019 14:59:09.973541,NuMI
62,15 ,2,21-Jun-2019 14:59:10.040541,Booster
63,15 ,2,21-Jun-2019 14:59:10.106541,Booster
64,15 ,2,21-Jun-2019 14:59:10.173541,Booster
65,15 ,2,21-Jun-2019 14:59:10.240541,Booster
66,15 ,2,21-Jun-2019 14:59:10.306541,Booster
67,15 ,2,21-Jun-2019 14:59:10.373541,Booster
68,15 ,2,21-Jun-2019 14:59:10.440541,Booster
69,15 ,2,21-Jun-2019 14:59:10.506541,Booster
70,15 ,2,21-Jun-2019 14:59:10.573541,Booster
71,15 ,2,21-Jun-2019 14:59:10.640541,Booster
72,15 ,2,21-Jun-2019 14:59:10.706541,Booster
73,15 ,2,21-Jun-2019 14:59:10.773541,Booster
74,2A ,9,21-Jun-2019 14:59:10.773541,MI
75,AE ,2,21-Jun-2019 14:59:10.773541,NuMI
76,1D ,4,21-Jun-2019 14:59:10.840541,Booster
77,93 ,1,21-Jun-2019 14:59:10.840541,Accumulator
78,E9 ,20,21-Jun-2019 14:59:10.840541,Recycler
79,1C ,2,21-Jun-2019 14:59:10.906541,Booster
80,1C ,2,21-Jun-2019 14:59:10.973541,Booster
81,1D ,4,21-Jun-2019 14:59:11.040541,Booster
82,1D ,4,21-Jun-2019 14:59:11.106541,Booster
83,94 ,1,21-Jun-2019 14:59:11.106541,Accumulator
84,E9 ,20,21-Jun-2019 14:59:11.106541,Recycler
85,1C ,2,21-Jun-2019 14:59:11.173541,Booster
86,1C ,2,21-Jun-2019 14:59:11.240541,Booster
87,1D ,4,21-Jun-2019 14:59:11.306541,Booster
88,1D ,4,21-Jun-2019 14:59:11.373541,Booster
89,1D ,4,21-Jun-2019 14:59:11.440541,Booster
90,1D ,4,21-Jun-2019 14:59:11.506541,Booster
91,30 ,1,21-Jun-2019 14:59:11.506541,Accumulator
92,1D ,4,21-Jun-2019 14:59:11.573541,Booster
93,E2 ,5,21-Jun-2019 14:59:11.706541,Recycler
94,13 ,2,21-Jun-2019 14:59:11.773541,Booster
95,1D ,4,21-Jun-2019 14:59:11.840541,Booster
96,1D ,4,21-Jun-2019 14:59:11.906541,Booster
97,1D ,4,21-Jun-2019 14:59:11.973541,Booster
98,1D ,4,21-Jun-2019 14:59:12.040541,Booster
99,20 ,23,21-Jun-2019 14:59:12.106541,MI
100,12 ,1,21-Jun-2019 14:59:12.506541,Booster
101,1D ,4,21-Jun-2019 14:59:12.573541,Booster
102,1D ,4,21-Jun-2019 14:59:12.640541,Booster
103,1D ,4,21-Jun-2019 14:59:12.706541,Booster
104,12 ,1,21-Jun-2019 14:59:12.773541,Booster
105,1D ,4,21-Jun-2019 14:59:12.840541,Booster
106,1D ,4,21-Jun-2019 14:59:12.906541,Booster
107,1D ,4,21-Jun-2019 14:59:12.973541,Booster
108,1D ,4,21-Jun-2019 14:59:13.040541,Booster
109,1D ,4,21-Jun-2019 14:59:13.106541,Booster
110,E0 ,2,21-Jun-2019 14:59:14.173541,Recycler
111,19 ,2,21-Jun-2019 14:59:14.240541,Booster
112,1D ,4,21-Jun-2019 14:59:14.306541,Booster
113,1D ,4,21-Jun-2019 14:59:14.373541,Booster
114,1D ,4,21-Jun-2019 14:59:14.440541,Booster
115,1D ,4,21-Jun-2019 14:59:14.506541,Booster
116,12 ,1,21-Jun-2019 14:59:14.973541,Booster
117,1D ,4,21-Jun-2019 14:59:15.040541,Booster
118,1D ,4,21-Jun-2019 14:59:15.106541,Booster
119,1D ,4,21-Jun-2019 14:59:15.173541,Booster
120,1D ,4,21-Jun-2019 14:59:15.240541,Booster
121,1D ,4,21-Jun-2019 14:59:15.306541,Booster
122,12 ,1,21-Jun-2019 14:59:15.440541,Booster
123,1D ,4,21-Jun-2019 14:59:15.506541,Booster
124,1D ,4,21-Jun-2019 14:59:15.573541,Booster
125,1D ,4,21-Jun-2019 14:59:15.640541,Booster
126,1D ,4,21-Jun-2019 14:59:15.706541,Booster
127,1D ,4,21-Jun-2019 14:59:15.773541,Booster
128,12 ,1,21-Jun-2019 14:59:16.173541,Booster
129,1D ,4,21-Jun-2019 14:59:16.240541,Booster
130,1D ,4,21-Jun-2019 14:59:16.306541,Booster
131,1D ,4,21-Jun-2019 14:59:16.373541,Booster
132,1D ,4,21-Jun-2019 14:59:16.440541,Booster
133,1D ,4,21-Jun-2019 14:59:16.506541,Booster
134,1D ,4,21-Jun-2019 14:59:16.573541,Booster
135,1D ,4,21-Jun-2019 14:59:16.640541,Booster
136,1D ,4,21-Jun-2019 14:59:16.706541,Booster
137,E3 ,6,21-Jun-2019 14:59:16.840541,Recycler
138,A5 ,2,21-Jun-2019 14:59:16.840541,NuMI
139,15 ,2,21-Jun-2019 14:59:16.906541,Booster
140,15 ,2,21-Jun-2019 14:59:16.973541,Booster
141,15 ,2,21-Jun-2019 14:59:17.040541,Booster
142,15 ,2,21-Jun-2019 14:59:17.106541,Booster
143,15 ,2,21-Jun-2019 14:59:17.173541,Booster
144,15 ,2,21-Jun-2019 14:59:17.243541,Booster
145,15 ,2,21-Jun-2019 14:59:17.303541,Booster
146,15 ,2,21-Jun-2019 14:59:17.373541,Booster
147,15 ,2,21-Jun-2019 14:59:17.443541,Booster
148,15 ,2,21-Jun-2019 14:59:17.503541,Booster
149,15 ,2,21-Jun-2019 14:59:17.573541,Booster
150,15 ,2,21-Jun-2019 14:59:17.643541,Booster
151,2A ,9,21-Jun-2019 14:59:17.643541,MI
152,AE ,2,21-Jun-2019 14:59:17.643541,NuMI
