,Event,State ID,Time,Machine
0,1D ,4,21-Jun-2019 16:03:10.544506,Booster
1,E3 ,6,21-Jun-2019 16:03:10.544506,Recycler
2,A5 ,2,21-Jun-2019 16:03:10.544506,NuMI
3,15 ,2,21-Jun-2019 16:03:10.611205,Booster
4,15 ,2,21-Jun-2019 16:03:10.677806,Booster
5,15 ,2,21-Jun-2019 16:03:10.744506,Booster
6,15 ,2,21-Jun-2019 16:03:10.811206,Booster
7,15 ,2,21-Jun-2019 16:03:10.877806,Booster
8,15 ,2,21-Jun-2019 16:03:10.944506,Booster
9,15 ,2,21-Jun-2019 16:03:11.011206,Booster
10,15 ,2,21-Jun-2019 16:03:11.077806,Booster
11,15 ,2,21-Jun-2019 16:03:11.144506,Booster
12,15 ,2,21-Jun-2019 16:03:11.211206,Booster
13,15 ,2,21-Jun-2019 16:03:11.277806,Booster
14,15 ,2,21-Jun-2019 16:03:11.344506,Booster
15,2A ,9,21-Jun-2019 16:03:11.344506,MI
16,AE ,2,21-Jun-2019 16:03:11.344506,NuMI
17,1D ,4,21-Jun-2019 16:03:11.411206,Booster
18,93 ,1,21-Jun-2019 16:03:11.411206,Accumulator
19,E9 ,20,21-Jun-2019 16:03:11.411206,Recycler
20,1C ,2,21-Jun-2019 16:03:11.477806,Booster
21,1C ,2,21-Jun-2019 16:03:11.544506,Booster
22,12 ,1,21-Jun-2019 16:03:11.611506,Booster
23,17 ,5,21-Jun-2019 16:03:11.677506,Booster
24,94 ,1,21-Jun-2019 16:03:11.677506,Accumulator
25,E9 ,20,21-Jun-2019 16:03:11.677506,Recycler
26,1C ,2,21-Jun-2019 16:03:11.744506,Booster
27,1C ,2,21-Jun-2019 16:03:11.811506,Booster
28,1D ,4,21-Jun-2019 16:03:11.877506,Booster
29,32 ,1,21-Jun-2019 16:03:11.877506,Switchyard
30,1D ,4,21-Jun-2019 16:03:11.944506,Booster
31,E3 ,6,21-Jun-2019 16:03:11.944506,Recycler
32,A5 ,2,21-Jun-2019 16:03:11.944506,NuMI
33,15 ,2,21-Jun-2019 16:03:12.011506,Booster
34,15 ,2,21-Jun-2019 16:03:12.077506,Booster
35,15 ,2,21-Jun-2019 16:03:12.144506,Booster
36,15 ,2,21-Jun-2019 16:03:12.211506,Booster
37,15 ,2,21-Jun-2019 16:03:12.277506,Booster
38,15 ,2,21-Jun-2019 16:03:12.344506,Booster
39,15 ,2,21-Jun-2019 16:03:12.411506,Booster
40,15 ,2,21-Jun-2019 16:03:12.477506,Booster
41,15 ,2,21-Jun-2019 16:03:12.544506,Booster
42,15 ,2,21-Jun-2019 16:03:12.611506,Booster
43,15 ,2,21-Jun-2019 16:03:12.677506,Booster
44,15 ,2,21-Jun-2019 16:03:12.744506,Booster
45,2A ,9,21-Jun-2019 16:03:12.744506,MI
46,AE ,2,21-Jun-2019 16:03:12.744506,NuMI
47,1D ,4,21-Jun-2019 16:03:12.811506,Booster
